round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,0,♣6 ♠8,,20000,0.2602761904762153,0.32887387820458264,990,0,0,10,10,1000,0,50,20,2,3,10,-10,-4.383428571427082,-0.21917142857135408,-6.986190476189234,-0.4794476190475694,300.90151997370543,290.90151997370543,call,0,0.09246110916137695
1,1,4,3,flop,1,♣6 ♠8,♥8 ♠Q ♥Q,75,0.52,0.47916594202843754,980,0,20,0,20,980,60,0,0,4,3,0,-20,-8.799999999999997,0.56,-8.799999999999997,0.040000000000000036,730.1146905040938,710.1146905040938,bet,355,1.2420151233673096
1,2,4,2,turn,1,♣6 ♠8,♥8 ♠Q ♥Q ♥9,89,0.23595505617977527,0.40426023185406784,625,0,375,0,20,625,770,0,0,4,2,0,-375,-213.31460674157304,-0.5280898876404494,-213.31460674157304,-0.5280898876404494,235.82305758634237,-139.17694241365763,call,0,1.245182991027832
1,3,4,2,river,1,♣6 ♠8,♥8 ♠Q ♥Q ♥9 ♦3,164,0.25609756097560976,0.4258700022008347,605,0,395,0,20,605,810,0,0,4,2,0,-395,-207.5609756097561,-0.4878048780487805,-207.5609756097561,-0.4878048780487805,257.25837711045176,-137.74162288954824,call,0,1.2475430965423584
2,0,4,4,deal,0,♥8 ♣10,,20000,0.2640666666666891,0.33381727950765433,1435,0,0,0,20,1435,0,50,20,2,4,30,0,1.1253333333351279,0.05626666666675639,-6.796666666665544,-0.4718666666666218,351.57516917134393,351.57516917134393,call,0,0.09179282188415527
2,1,4,3,flop,0,♥8 ♣10,♣6 ♠5 ♦4,250,0.216,0.40415838479487226,1415,0,20,0,100,1415,80,200,100,2,3,100,-20,-37.92,-0.352,-59.52,-0.5680000000000001,277.4037855664133,257.4037855664133,fold,0,1.2540428638458252
3,0,4,4,deal,0,♥10 ♠10,,20000,0.4581547619048166,0.3132176762577107,1415,0,0,0,20,1415,0,30,20,1,4,50,0,16.65238095238533,0.8326190476192663,-6.2553571428555035,-0.08369047619036685,698.535765275064,698.535765275064,bet,139,0.09418392181396484
3,1,4,4,flop,0,♥10 ♠10,♥9 ♣K ♥7,203,0.4975369458128079,0.4999939333272665,1276,0,139,0,20,1276,556,40,20,2,4,40,-139,157.43349753694582,0.9901477832512315,137.53201970443348,-0.0049261083743842304,752.6212775839323,613.6212775839323,bet,306,1.2458410263061523
3,2,4,3,turn,0,♥10 ♠10,♥9 ♣K ♥7 ♦A,183,0.3442622950819672,0.4751271064324406,970,0,445,0,20,970,1474,40,20,2,3,20,-445,63.09836065573768,0.032786885245901676,56.21311475409834,-0.3114754098360656,418.36962833446444,-26.630371665535563,call,0,1.2488436698913574
3,3,4,3,river,0,♥10 ♠10,♥9 ♣K ♥7 ♦A ♠7,308,0.672077922077922,0.4694562692449048,950,0,465,0,20,950,1534,40,20,2,3,20,-465,586.2922077922078,1.016233766233766,572.8506493506493,0.3441558441558441,1097.9582067886847,632.9582067886847,bet,506,1.2584829330444336
