round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,PCB,1000,0,♠3 ♣6,♠3 ♣6 ♣2 ♦7 ♥5 ♦5 ♠2,,call,880.0,,,,,fold,0,False,True,25.0016,Two Pair,0.0
1,惡意送頭,1000,0,♠4 ♠6,♠4 ♠6 ♣2 ♦7 ♥5 ♦5 ♠2,SB,bet,880.0,,,,,fold,0,False,True,25.0016,Two Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♣J ♦Q,♣J ♦Q ♣2 ♦7 ♥5 ♦5 ♠2,BB,call,880.0,,,,,fold,0,False,True,25.0512,Two Pair,0.0
1,AllinWin,1000,0,♦10 ♥2,♦10 ♥2 ♣2 ♦7 ♥5 ♦5 ♠2,,call,880.0,,,,,check,0,False,False,126.0,Full House,3520.0
2,PCB,120,0,♦2 ♣8,♦2 ♣8 ♠7 ♠2 ♠9 ♦10 ♠J,,fold,0.0,,,,,fold,0,False,True,119.0,Straight,0.0
2,惡意送頭,2120,2,♦9 ♠3,♦9 ♠3 ♠7 ♠2 ♠9 ♦10 ♠J,,bet,870.0,,,,,fold,0,False,True,123.0337,Flush,0.0
2,ヽ(=^･ω･^=)丿,120,0,♠Q ♣9,♠Q ♣9 ♠7 ♠2 ♠9 ♦10 ♠J,SB,allin,120.0,,,,,allin,0,True,False,123.0848,Flush,360.0
2,AllinWin,3640,0,♣2 ♦A,♣2 ♦A ♠7 ♠2 ♠9 ♦10 ♠J,BB,call,870.0,,,,,check,0,False,False,9.2432,Pair,1500.0
3,PCB,120,0,♣3 ♥10,♣3 ♥10 ♥6 ♠7 ♥Q ♦Q ♣9,BB,fold,20.0,,,,,fold,0,False,True,19.0208,Pair,0.0
3,惡意送頭,1250,2,♦6 ♥4,♦6 ♥4 ♥6 ♠7 ♥Q ♦Q ♣9,,bet,870.0,,,,,call,0,False,False,71.0064,Two Pair,2120.0
3,ヽ(=^･ω･^=)丿,360,0,♦2 ♠J,♦2 ♠J ♥6 ♠7 ♥Q ♦Q ♣9,,allin,360.0,,,,,allin,0,True,False,19.0336,Pair,0.0
3,AllinWin,4270,0,♥2 ♦5,♥2 ♦5 ♥6 ♠7 ♥Q ♦Q ♣9,SB,call,870.0,,,,,fold,0,False,True,19.0088,Pair,0.0
4,PCB,100,0,♣Q ♦J,♣Q ♦J ♣5 ♠4 ♦K ♥8 ♦7,SB,allin,100.0,,,,,allin,0,True,False,7.0816,High Card,0.0
4,惡意送頭,2500,2,♦10 ♠Q,♦10 ♠Q ♣5 ♠4 ♦K ♥8 ♦7,BB,bet,890.0,,,,,fold,0,False,True,7.0688,High Card,0.0
4,ヽ(=^･ω･^=)丿,1000,1,♦2 ♥7,♦2 ♥7 ♣5 ♠4 ♦K ♥8 ♦7,,fold,0.0,,,,,fold,0,False,True,14.106,Pair,0.0
4,AllinWin,3400,0,♦6 ♦A,♦6 ♦A ♣5 ♠4 ♦K ♥8 ♦7,,call,890.0,,,,,call,0,False,False,116.0,Straight,1880.0
5,PCB,1000,1,♥8 ♠9,♥8 ♠9 ♣6 ♦K ♥Q ♦10 ♠6,,call,890.0,,,,,fold,0,False,True,13.1664,Pair,0.0
5,惡意送頭,1610,2,♣5 ♥10,♣5 ♥10 ♣6 ♦K ♥Q ♦10 ♠6,SB,bet,890.0,,,,,fold,0,False,True,54.1024,Two Pair,0.0
5,ヽ(=^･ω･^=)丿,1000,1,♠10 ♥A,♠10 ♥A ♣6 ♦K ♥Q ♦10 ♠6,BB,call,890.0,,,,,bet,40,False,False,54.2048,Two Pair,2750.0
5,AllinWin,4390,0,♦9 ♦8,♦9 ♦8 ♣6 ♦K ♥Q ♦10 ♠6,,fold,40.0,,,,,fold,0,False,True,13.1664,Pair,0.0
6,PCB,110,1,♥8 ♦4,♥8 ♦4 ♠3 ♦9 ♣7 ♥10 ♠K,,allin,110.0,,,,,allin,0,True,False,7.024,High Card,0.0
6,惡意送頭,720,2,♥9 ♣Q,♥9 ♣Q ♠3 ♦9 ♣7 ♥10 ♠K,,bet,719.0,,,,,call,0,False,False,16.1664,Pair,2267.0
6,ヽ(=^･ω･^=)丿,2820,1,♠Q ♣10,♠Q ♣10 ♠3 ♦9 ♣7 ♥10 ♠K,SB,call,719.0,,,,,fold,0,False,True,17.16,Pair,0.0
6,AllinWin,4350,0,♠10 ♣5,♠10 ♣5 ♠3 ♦9 ♣7 ♥10 ♠K,BB,call,719.0,,,,,fold,0,False,True,17.1104,Pair,0.0
