game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,N,Nnf,hole,board,Nsim,prWin,prWinStd,pot_sum,bet_sum,pot,bet,cost_to_call,NMaxBet,action,amount,allIn,folded,rank,message,winMoney,cost,profit
2018-03-24 23:01:13,1,1,Deal,tomas2,1000,0,1,9,9,♦6 ♠2,,60000,0.06884444444444952,0.24210432833238305,0,30,0,0,20,1,call,20,False,True,4.006,High Card,0.0,616.0,-616.0
2018-03-24 23:01:13,1,2,Deal,cat4,1000,0,2,9,9,♣5 ♦9,,60000,0.08745185185186077,0.2686245289932019,0,50,0,0,20,2,fold,0,False,True,12.0224,Pair,0.0,0.0,0.0
2018-03-24 23:01:13,1,3,Deal,cat9,1000,0,3,9,8,♥8 ♣Q,,60000,0.11994259259260917,0.3066571258276486,0,50,0,0,20,2,fold,0,False,True,15.0656,Pair,0.0,0.0,0.0
2018-03-24 23:01:13,1,4,Deal,cat5,1000,0,4,9,7,♦Q ♥5,,60000,0.10314629629630828,0.28840680125891005,0,50,0,0,20,2,fold,0,False,True,12.0672,Pair,0.0,0.0,0.0
2018-03-24 23:01:13,1,5,Deal,basic_c,1000,0,5,9,6,♠J ♣A,,60000,0.1768722222222482,0.35998008377960133,0,50,0,0,20,2,call,20,False,False,8.0432,High Card,0.0,672.0,-672.0
2018-03-24 23:01:13,1,6,Deal,basic_b,1000,0,6,9,6,♠9 ♠3,,60000,0.1128740740740846,0.3039900570105442,0,70,0,0,20,3,call,20,False,True,10.0224,Pair,0.0,154.0,-154.0
2018-03-24 23:01:13,1,7,Deal,basic_a,1000,0,D,9,6,♠A ♦A,,60000,0.3496740740740043,0.44285971402230334,0,90,0,0,20,4,raise,40,False,False,21.0176,Pair,0.0,672.0,-672.0
2018-03-24 23:01:13,1,8,Deal,random_b,990,0,SB,9,6,♥3 ♠K,,60000,0.1035870370370502,0.28787092001404463,0,130,0,10,30,1,bet,67,False,True,10.1184,Pair,0.0,308.0,-308.0
2018-03-24 23:01:13,1,9,Deal,random_a,980,0,BB,9,6,♠6 ♣4,,60000,0.09634074074074848,0.2842050013259605,0,197,0,20,57,1,call,57,False,False,116.0,Straight,3094.0,672.0,2422.0
2018-03-24 23:01:13,1,10,Deal,tomas2,980,0,1,9,6,♦6 ♠2,,60000,0.06884444444444952,0.24210432833238305,0,254,0,20,57,2,call,57,False,True,4.006,High Card,0.0,616.0,-616.0
2018-03-24 23:01:13,1,11,Deal,basic_c,980,0,5,9,6,♠J ♣A,,60000,0.1768722222222482,0.35998008377960133,0,311,0,20,57,3,call,57,False,False,8.0432,High Card,0.0,672.0,-672.0
2018-03-24 23:01:13,1,12,Deal,basic_b,980,0,6,9,6,♠9 ♠3,,60000,0.1128740740740846,0.3039900570105442,0,368,0,20,57,4,raise,134,False,True,10.0224,Pair,0.0,154.0,-154.0
2018-03-24 23:01:13,1,13,Deal,basic_a,960,0,D,9,6,♠A ♦A,,60000,0.3496740740740043,0.44285971402230334,0,502,0,40,114,1,raise,268,False,False,21.0176,Pair,0.0,672.0,-672.0
2018-03-24 23:01:13,1,14,Deal,random_b,923,0,SB,9,6,♥3 ♠K,,60000,0.1035870370370502,0.28787092001404463,0,770,0,77,231,1,call,231,False,True,10.1184,Pair,0.0,308.0,-308.0
2018-03-24 23:01:13,1,15,Deal,random_a,923,0,BB,9,6,♠6 ♣4,,60000,0.09634074074074848,0.2842050013259605,0,1001,0,77,231,2,call,231,False,False,116.0,Straight,3094.0,672.0,2422.0
