round_id,playerName,allIn,bet,cards,chips,folded,hand,isHuman,isOnline,isSurvive,me,message,position,rank,reloadCount,roundBet,winMoney
1,jyp0,False,0,♦9 ♣2,394,False,♦9 ♣2 ♠10 ♦K ♣J ♦6 ♠8,False,True,True,False,High Card,BB,7.047999999999999,0,0,0.0
1,jyp1,False,0,♠6 ♣6,1000,True,♠6 ♣6 ♠10 ♦K ♣J ♦6 ♠8,False,True,True,False,Three of a Kind,,104.12799999999999,0,0,0.0
1,jyp4,False,0,♦8 ♠3,494,True,♦8 ♠3 ♠10 ♦K ♣J ♦6 ♠8,False,True,True,False,Pair,,15.1408,0,0,0.0
1,jyp2,False,0,♥K ♥10,3440,False,♥K ♥10 ♠10 ♦K ♣J ♦6 ♠8,False,True,True,False,Two Pair,,85.0256,0,0,3046.0
1,jyp3,False,0,♠5 ♣A,394,False,♠5 ♣A ♠10 ♦K ♣J ♦6 ♠8,False,True,True,False,High Card,,8.144,0,0,0.0
1,jyp5,False,0,♠Q ♦10,1000,True,♠Q ♦10 ♠10 ♦K ♣J ♦6 ♠8,False,True,True,False,Pair,,17.1792,0,0,0.0
1,twice,False,0,♣9 ♥4,884,True,♣9 ♥4 ♠10 ♦K ♣J ♦6 ♠8,False,True,True,False,High Card,,7.047999999999999,0,0,0.0
1,jyp,False,0,♠J ♣10,394,False,♠J ♣10 ♠10 ♦K ♣J ♦6 ♠8,False,True,True,True,Two Pair,SB,66.1024,0,0,0.0
2,jyp0,True,0,♠K ♠6,1000,False,♠K ♠6 ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,False,Two Pair,SB,30.2048,1,0,0.0
2,jyp1,False,0,♦10 ♠7,712,True,♦10 ♠7 ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,False,Pair,BB,11.224,0,0,0.0
2,jyp4,False,0,♥3 ♣6,458,True,♥3 ♣6 ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,False,Two Pair,,30.2048,0,0,0.0
2,jyp2,False,0,♣A ♣J,4674,False,♣A ♣J ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,False,Two Pair,,90.0256,0,0,1638.0
2,jyp3,True,0,♠Q ♦K,1000,False,♠Q ♦K ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,False,Pair,,11.3584,1,0,0.0
2,jyp5,False,0,♠4 ♦7,1000,True,♠4 ♦7 ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,False,Three of a Kind,,102.2112,0,0,0.0
2,twice,False,0,♥Q ♥9,1762,True,♥Q ♥9 ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,False,Two Pair,,45.2048,1,0,0.0
2,jyp,False,0,♠3 ♦J,394,True,♠3 ♦J ♦6 ♥A ♣4 ♠9 ♦4,False,True,True,True,Pair,,11.2368,0,0,0.0
3,jyp0,False,0,♠2 ♣6,586,True,♠2 ♣6 ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,False,Pair,,15.1036,1,0,0.0
3,jyp1,False,0,♠4 ♣8,3656,False,♠4 ♣8 ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,False,Three of a Kind,SB,106.1028,0,0,3491.0
3,jyp4,True,0,♥Q ♦A,1000,False,♥Q ♦A ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,False,Pair,BB,15.3584,1,0,0.0
3,jyp2,False,0,♠Q ♣7,4127,False,♠Q ♣7 ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,False,Pair,,15.1552,0,0,0.0
3,jyp3,False,0,♠7 ♥6,453,False,♠7 ♥6 ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,False,Pair,,15.1048,1,0,0.0
3,jyp5,False,0,♥10 ♥4,708,True,♥10 ♥4 ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,False,Pair,,15.1156,0,0,0.0
3,twice,False,0,♠J ♣3,2470,True,♠J ♣3 ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,False,Two Pair,,38.1024,2,0,0.0
3,jyp,True,0,♥7 ♥3,1000,False,♥7 ♥3 ♠5 ♣K ♠3 ♦8 ♠8,False,True,True,True,Two Pair,,38.1024,1,0,0.0
4,jyp0,True,0,♠K ♥4,2648,False,♠K ♥4 ♥A ♥7 ♦10 ♥3 ♣K,False,True,True,False,Pair,,20.2192,1,0,2648.0
4,jyp1,False,0,♠4 ♣J,3656,True,♠4 ♣J ♥A ♥7 ♦10 ♥3 ♣K,False,True,True,False,High Card,,8.1424,0,0,0.0
