round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,惡意送頭,1000,0,♦K ♣9,♦K ♣9 ♣6 ♠9 ♣2 ♠4 ♥9,,bet,870.0,fold,0.0,,,fold,0,False,True,107.1032,Three of a Kind,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥2 ♥6,♥2 ♥6 ♣6 ♠9 ♣2 ♠4 ♥9,,fold,0.0,fold,0.0,,,fold,0,False,True,47.0002,Two Pair,0.0
1,V.S.A.,1000,0,♣Q ♠A,♣Q ♠A ♣6 ♠9 ♣2 ♠4 ♥9,SB,call,870.0,call,20.0,,,fold,0,False,True,16.2568,Pair,0.0
1,AllinWin,1000,0,♥7 ♠6,♥7 ♠6 ♣6 ♠9 ♣2 ♠4 ♥9,BB,call,870.0,bet,20.0,,,bet,20,False,False,47.0016,Two Pair,2670.0
2,惡意送頭,2130,2,♠4 ♠J,♠4 ♠J ♦8 ♣J ♥5 ♠Q ♦Q,BB,,,,,,,fold,890,False,True,76.0032,Two Pair,0.0
2,ヽ(=^･ω･^=)丿,1000,0,♣K ♦K,♣K ♦K ♦8 ♣J ♥5 ♠Q ♦Q,,,,,,,,allin,1000,True,False,87.0256,Two Pair,1930.0
2,V.S.A.,1110,1,♠10 ♦3,♠10 ♦3 ♦8 ♣J ♥5 ♠Q ♦Q,,,,,,,,fold,0,False,True,19.0416,Pair,0.0
2,AllinWin,2760,0,♠7 ♦A,♠7 ♦A ♦8 ♣J ♥5 ♠Q ♦Q,SB,,,,,,,fold,40,False,True,19.2336,Pair,0.0
3,惡意送頭,1240,2,♥10 ♣5,♥10 ♣5 ♣10 ♣7 ♠A ♦2 ♦5,SB,bet,880.0,,,,,fold,0,False,True,53.2048,Two Pair,0.0
3,ヽ(=^･ω･^=)丿,1930,0,♥J ♥8,♥J ♥8 ♣10 ♣7 ♠A ♦2 ♦5,BB,fold,20.0,,,,,fold,0,False,True,8.0432,High Card,0.0
3,V.S.A.,1110,1,♣J ♠9,♣J ♠9 ♣10 ♣7 ♠A ♦2 ♦5,,call,880.0,,,,,call,0,False,False,8.0464,High Card,1780.0
3,AllinWin,2720,0,♣9 ♦Q,♣9 ♦Q ♣10 ♣7 ♠A ♦2 ♦5,,fold,0.0,,,,,fold,0,False,True,8.072,High Card,0.0
4,惡意送頭,360,2,♣10 ♥8,♣10 ♥8 ♠4 ♣6 ♦A ♥A ♠3,,bet,359.0,,,,,fold,0,False,True,21.0168,Pair,0.0
4,ヽ(=^･ω･^=)丿,1910,0,♦5 ♦10,♦5 ♦10 ♠4 ♣6 ♦A ♥A ♠3,SB,fold,10.0,,,,,fold,0,False,True,21.014,Pair,0.0
4,V.S.A.,2010,1,♣J ♦Q,♣J ♦Q ♠4 ♣6 ♦A ♥A ♠3,BB,call,359.0,,,,,check,0,False,False,21.0776,Pair,1087.0
4,AllinWin,2720,0,♥6 ♠10,♥6 ♠10 ♠4 ♣6 ♦A ♥A ♠3,,call,359.0,,,,,fold,0,False,True,92.0128,Two Pair,0.0
5,惡意送頭,1,2,♣2 ♥4,♣2 ♥4 ♠10 ♥3 ♥5 ♥7 ♣6,,allin,1.0,,,,,allin,0,True,False,115.0,Straight,4.0
5,ヽ(=^･ω･^=)丿,1900,0,♠A ♠6,♠A ♠6 ♠10 ♥3 ♥5 ♥7 ♣6,,call,40.0,,,,,fold,0,False,True,13.2192,Pair,0.0
5,V.S.A.,2738,1,♦3 ♥A,♦3 ♥A ♠10 ♥3 ♥5 ♥7 ♣6,SB,call,40.0,,,,,check,0,False,False,10.2192,Pair,117.0
5,AllinWin,2361,0,♦A ♣J,♦A ♣J ♠10 ♥3 ♥5 ♥7 ♣6,BB,call,40.0,,,,,fold,0,False,True,8.0408,High Card,0.0
6,惡意送頭,4,2,♠7 ♣A,♠7 ♣A ♣3 ♣6 ♠J ♦8 ♥5,BB,,,,,,,,4,True,False,8.0312,High Card,0.0
