round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,惡意送頭,1000,0,♥8 ♠5,♥8 ♠5 ♠Q ♥9 ♠A ♦4 ♣6,BB,bet,890.0,fold,0.0,,,fold,0,False,True,8.0616,High Card,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥A ♠J,♥A ♠J ♠Q ♥9 ♠A ♦4 ♣6,,call,890.0,bet,20.0,,,bet,20,False,False,21.0832,Pair,2740.0
1,V.S.A.,1000,0,♣10 ♦10,♣10 ♦10 ♠Q ♥9 ♠A ♦4 ♣6,,call,890.0,call,20.0,,,fold,0,False,True,17.2624,Pair,0.0
1,AllinWin,1000,0,♥4 ♦5,♥4 ♦5 ♠Q ♥9 ♠A ♦4 ♣6,SB,fold,10.0,fold,0.0,,,fold,0,False,True,11.2624,Pair,0.0
2,惡意送頭,2110,2,♠A ♦3,♠A ♦3 ♥J ♣3 ♣2 ♠9 ♦Q,SB,bet,880.0,,,,,fold,0,False,True,10.2816,Pair,0.0
2,ヽ(=^･ω･^=)丿,2810,0,♦5 ♥K,♦5 ♥K ♥J ♣3 ♣2 ♠9 ♦Q,BB,fold,20.0,,,,,fold,0,False,True,7.0836,High Card,0.0
2,V.S.A.,1090,1,♣7 ♣5,♣7 ♣5 ♥J ♣3 ♣2 ♠9 ♦Q,,call,880.0,,,,,fold,0,False,True,6.034,High Card,0.0
2,AllinWin,990,0,♣J ♣4,♣J ♣4 ♥J ♣3 ♣2 ♠9 ♦Q,,call,880.0,,,,,bet,20,False,False,18.0578,Pair,2680.0
3,惡意送頭,1230,2,♦5 ♣3,♦5 ♣3 ♥Q ♣Q ♦J ♦10 ♣2,,bet,870.0,fold,0.0,,,fold,0,False,True,19.0388,Pair,0.0
3,ヽ(=^･ω･^=)丿,2790,0,♥A ♠8,♥A ♠8 ♥Q ♣Q ♦J ♦10 ♣2,SB,fold,10.0,fold,0.0,,,fold,0,False,True,19.2432,Pair,0.0
3,V.S.A.,1210,2,♥2 ♥10,♥2 ♥10 ♥Q ♣Q ♦J ♦10 ♣2,BB,call,870.0,check,0.0,,,bet,88,False,False,75.0256,Two Pair,2708.0
3,AllinWin,2770,0,♦2 ♥J,♦2 ♥J ♥Q ♣Q ♦J ♦10 ♣2,,call,870.0,check,0.0,,,fold,0,False,True,76.0128,Two Pair,0.0
4,惡意送頭,360,2,♦7 ♠Q,♦7 ♠Q ♦6 ♠5 ♣2 ♦K ♥A,,bet,359.0,,,,,fold,0,False,True,8.156,High Card,0.0
4,ヽ(=^･ω･^=)丿,2780,0,♣10 ♣K,♣10 ♣K ♦6 ♠5 ♣2 ♦K ♥A,,call,359.0,,,,,fold,0,False,True,20.2184,Pair,0.0
4,V.S.A.,2960,2,♥6 ♠K,♥6 ♠K ♦6 ♠5 ♣2 ♦K ♥A,SB,call,359.0,,,,,bet,281,False,False,81.2048,Two Pair,1717.0
4,AllinWin,1900,0,♥Q ♠7,♥Q ♠7 ♦6 ♠5 ♣2 ♦K ♥A,BB,call,359.0,,,,,fold,0,False,True,8.156,High Card,0.0
5,惡意送頭,1,2,♦6 ♣9,♦6 ♣9 ♥A ♥3 ♦4 ♦8 ♦10,BB,,,,,,,,1,True,False,8.0232,High Card,0.0
5,ヽ(=^･ω･^=)丿,2421,0,♥2 ♣J,♥2 ♣J ♥A ♥3 ♦4 ♦8 ♦10,,,,,,,,fold,0,False,True,8.0418,High Card,0.0
5,V.S.A.,4037,2,♦Q ♠K,♦Q ♠K ♥A ♥3 ♦4 ♦8 ♦10,,,,,,,,call,20,False,False,8.1696,High Card,41.0
5,AllinWin,1541,0,♣2 ♠J,♣2 ♠J ♥A ♥3 ♦4 ♦8 ♦10,SB,,,,,,,fold,20,False,True,8.0418,High Card,0.0
6,惡意送頭,0,2,,,,,0.0,,0.0,,,,0,False,False,,,0.0
6,ヽ(=^･ω･^=)丿,2421,0,♣10 ♠10,♣10 ♠10 ♠2 ♥5 ♠3 ♠J ♣J,SB,raise,80.0,bet,40.0,,,fold,0,False,True,66.0004,Two Pair,0.0
6,V.S.A.,4058,2,♥8 ♥3,♥8 ♥3 ♠2 ♥5 ♠3 ♠J ♣J,BB,fold,40.0,fold,0.0,,,fold,0,False,True,59.0032,Two Pair,0.0
6,AllinWin,1521,0,♥6 ♠Q,♥6 ♠Q ♠2 ♥5 ♠3 ♠J ♣J,,call,80.0,call,40.0,,,call,0,False,False,18.0524,Pair,280.0
7,惡意送頭,0,2,,,,,,,,,,,0,False,False,,,0.0
7,ヽ(=^･ω･^=)丿,2301,0,♠6 ♣8,♠6 ♣8 ♥3 ♠4 ♥6 ♣A ♠Q,,,,,,,,fold,40,False,True,13.2592,Pair,0.0
7,V.S.A.,4018,2,♦9 ♣9,♦9 ♣9 ♥3 ♠4 ♥6 ♣A ♠Q,SB,,,,,,,bet,434,False,False,16.2568,Pair,514.0
7,AllinWin,1681,0,♣3 ♦Q,♣3 ♦Q ♥3 ♠4 ♥6 ♣A ♠Q,BB,,,,,,,fold,40,False,True,68.2048,Two Pair,0.0
8,惡意送頭,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
8,ヽ(=^･ω･^=)丿,2261,0,♦J ♠K,♦J ♠K ♥Q ♠3 ♣10 ♠J ♣6,BB,call,1366.0,,,,,allin,895,True,False,18.1664,Pair,0.0
8,V.S.A.,4098,2,♥A ♠A,♥A ♠A ♥Q ♠3 ♣10 ♠J ♣6,,bet,1366.0,,,,,bet,910,False,False,21.0896,Pair,5903.0
8,AllinWin,1641,0,♥9 ♥K,♥9 ♥K ♥Q ♠3 ♣10 ♠J ♣6,SB,call,1366.0,,,,,fold,0,False,True,121.0,Straight,0.0
9,惡意送頭,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
9,ヽ(=^･ω･^=)丿,1000,1,♣9 ♠5,♣9 ♠5 ♦7 ♦2 ♠8 ♠4 ♥8,SB,call,80.0,,,,,fold,0,False,True,15.0084,Pair,0.0
9,V.S.A.,7725,2,♣8 ♦10,♣8 ♦10 ♦7 ♦2 ♠8 ♠4 ♥8,BB,call,80.0,,,,,bet,842,False,False,106.0144,Three of a Kind,1082.0
9,AllinWin,275,0,♥Q ♠6,♥Q ♠6 ♦7 ♦2 ♠8 ♠4 ♥8,,call,80.0,,,,,fold,0,False,True,15.0536,Pair,0.0
10,惡意送頭,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
10,ヽ(=^･ω･^=)丿,920,1,♥J ♠10,♥J ♠10 ♥4 ♦A ♥9 ♦9 ♣10,,call,80.0,,,,,fold,0,False,True,57.2048,Two Pair,0.0
10,V.S.A.,7885,2,♥A ♠4,♥A ♠4 ♥4 ♦A ♥9 ♦9 ♣10,SB,call,80.0,,,,,bet,3293,False,False,95.0128,Two Pair,3533.0
