round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,PCB,1000,0,♠7 ♦Q,♠7 ♦Q ♦K ♣7 ♥Q ♦6 ♦5,,fold,0.0,,,,,fold,0,False,True,72.1024,Two Pair,0.0
1,惡意送頭,1000,0,♥J ♦7,♥J ♦7 ♦K ♣7 ♥Q ♦6 ♦5,,bet,870.0,,,,,fold,0,False,True,14.1792,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♦2 ♦9,♦2 ♦9 ♦K ♣7 ♥Q ♦6 ♦5,,call,870.0,,,,,fold,0,False,True,123.11,Flush,0.0
1,V.S.A.,1000,0,♠6 ♠8,♠6 ♠8 ♦K ♣7 ♥Q ♦6 ♦5,SB,call,870.0,,,,,check,0,False,False,13.1568,Pair,2630.0
1,AllinWin,1000,0,♣6 ♥4,♣6 ♥4 ♦K ♣7 ♥Q ♦6 ♦5,BB,fold,20.0,,,,,fold,0,False,True,13.1552,Pair,0.0
2,PCB,1000,0,♠8 ♠6,♠8 ♠6 ♠A ♥A ♥7 ♦J ♠4,BB,call,870.0,,,,,fold,0,False,True,21.0304,Pair,0.0
2,惡意送頭,2130,2,♣5 ♥J,♣5 ♥J ♠A ♥A ♥7 ♦J ♠4,,bet,870.0,,,,,call,0,False,False,97.0016,Two Pair,1480.0
2,ヽ(=^･ω･^=)丿,130,0,♦A ♣Q,♦A ♣Q ♠A ♥A ♥7 ♦J ♠4,,allin,130.0,,,,,allin,0,True,False,112.0768,Three of a Kind,400.0
2,V.S.A.,2760,0,♣K ♥4,♣K ♥4 ♠A ♥A ♥7 ♦J ♠4,,fold,0.0,,,,,fold,0,False,True,90.1024,Two Pair,0.0
2,AllinWin,980,0,♠K ♥Q,♠K ♥Q ♠A ♥A ♥7 ♦J ♠4,SB,fold,10.0,,,,,fold,0,False,True,21.1792,Pair,0.0
3,PCB,130,0,♠4 ♠K,♠4 ♠K ♥3 ♦6 ♣8 ♣4 ♠2,SB,allin,130.0,,,,,allin,0,True,False,11.1064,Pair,390.0
3,惡意送頭,2740,2,♥7 ♣5,♥7 ♣5 ♥3 ♦6 ♣8 ♣4 ♠2,BB,bet,890.0,,,,,fold,0,False,True,116.0,Straight,0.0
3,ヽ(=^･ω･^=)丿,400,0,♥2 ♣A,♥2 ♣A ♥3 ♦6 ♣8 ♣4 ♠2,,fold,0.0,,,,,fold,0,False,True,9.2088,Pair,0.0
