game_id,round_id,turn_id,roundName,playerName,chips,chips0,reloadCount,hole,board,Nsim,prWin,prWinStd,pot,bet,cost_to_call,position,action,amount,rank,message,winMoney
2018-03-18 08:52:51,1,1,Deal,Out Bluffed,1000.0,1000.0,0,♥10 ♥6,,20000,0.1924751984127094,0.3379000760053328,30.0,0.0,0.0,,fold,0.0,18.2688,Pair,0.0
2018-03-18 08:52:51,1,2,Deal,Im Not Kao Chin,1000.0,1000.0,0,♠8 ♦4,,20000,0.12218511904762054,0.2730134939712604,30.0,0.0,0.0,,fold,0.0,18.2592,Pair,0.0
2018-03-18 08:52:51,1,3,Deal,ヽ(=^･ω･^=)丿,1000.0,1000.0,0,♣A ♠3,,20000,0.1879750000000103,0.32043688722659597,30.0,0.0,0.0,,call,20.0,97.0512,Two Pair,0.0
2018-03-18 08:52:51,1,4,Deal,SML,1000.0,1000.0,0,♣Q ♥5,,20000,0.15924047619048382,0.3001388220816672,50.0,0.0,20.0,,call,20.0,76.2048,Two Pair,1430.0
2018-03-18 08:52:51,1,5,Deal,PCB,990.0,990.0,0,♦6 ♣2,,20000,0.10338968253968026,0.2578837444248645,70.0,0.0,20.0,SB,call,10.0,18.2576,Pair,0.0
2018-03-18 08:52:51,1,6,Deal,Tobacco AI,980.0,980.0,0,♦5 ♣7,,20000,0.14184642857143406,0.29598331478036827,80.0,0.0,20.0,BB,call,0.0,63.2048,Two Pair,0.0
2018-03-18 08:52:51,1,7,Flop,PCB,980.0,980.0,0,♦6 ♣2,♣J ♦7 ♦A,166,0.03614457831325301,0.1866497998172249,80.0,0.0,0.0,SB,fold,0.0,18.2576,Pair,0.0
2018-03-18 08:52:51,1,8,Flop,Tobacco AI,980.0,980.0,0,♦5 ♣7,♣J ♦7 ♦A,116,0.25,0.4280066064588417,80.0,0.0,0.0,BB,check,0.0,63.2048,Two Pair,0.0
2018-03-18 08:52:51,1,9,Flop,ヽ(=^･ω･^=)丿,980.0,980.0,0,♣A ♠3,♣J ♦7 ♦A,193,0.34974093264248707,0.4560615757366311,80.0,0.0,0.0,,bet,20.0,97.0512,Two Pair,0.0
2018-03-18 08:52:51,1,10,Flop,SML,980.0,980.0,0,♣Q ♥5,♣J ♦7 ♦A,126,0.07936507936507936,0.25520532048910355,100.0,0.0,20.0,,call,20.0,76.2048,Two Pair,1430.0
