game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,N,Nnf,hole,board,Nsim,prWin,prWinStd,pot_sum,bet_sum,pot,bet,cost_to_call,NMaxBet,action,amount,allIn,folded,rank,message,winMoney,cost,profit
2018-03-18 21:17:08,1,1,Deal,ヽ(=^･ω･^=)丿,1000.0,0,D,3,3,♥8 ♠5,,60000,0.2838185185184342,0.3257776001552668,0.0,30.0,0.0,0.0,20.0,1,call,20.0,False,False,15.0268,Pair,1736.0,858.0,878.0
2018-03-18 21:17:08,1,2,Deal,SML,990.0,0,SB,3,3,♦3 ♥7,,60000,0.24306666666658858,0.30778924228939897,0.0,50.0,0.0,10.0,10.0,2,call,10.0,False,False,10.0304,Pair,0.0,858.0,-858.0
2018-03-18 21:17:08,1,3,Deal,PCB,980.0,0,BB,3,3,♦7 ♠Q,,60000,0.3492717592591507,0.32481397205449625,0.0,60.0,0.0,20.0,0.0,3,fold,0.0,False,True,6.0312,High Card,0.0,20.0,-20.0
2018-03-18 21:17:08,1,4,Flop,SML,980.0,0,SB,3,2,♦3 ♥7,♦6 ♠8 ♠J,183,0.10473588342440802,0.2999524958435493,60.0,0.0,20.0,0.0,0.0,3,bet,20.0,False,False,10.0304,Pair,0.0,858.0,-858.0
2018-03-18 21:17:08,1,5,Flop,ヽ(=^･ω･^=)丿,980.0,0,D,3,2,♥8 ♠5,♦6 ♠8 ♠J,184,0.5217391304347826,0.48573702111965933,60.0,20.0,20.0,0.0,20.0,1,bet,798.0,False,False,15.0268,Pair,1736.0,858.0,878.0
2018-03-18 21:17:08,1,6,Flop,SML,960.0,0,SB,3,2,♦3 ♥7,♦6 ♠8 ♠J,173,0.11464354527938342,0.3096459610164729,60.0,818.0,20.0,20.0,778.0,1,call,778.0,False,False,10.0304,Pair,0.0,858.0,-858.0
2018-03-18 21:17:08,1,7,Turn,SML,182.0,0,SB,3,2,♦3 ♥7,♦6 ♠8 ♠J ♥3,154,0.288961038961039,0.43313440646807666,1656.0,0.0,818.0,0.0,0.0,3,bet,20.0,False,False,10.0304,Pair,0.0,858.0,-858.0
2018-03-18 21:17:08,1,8,Turn,ヽ(=^･ω･^=)丿,182.0,0,D,3,2,♥8 ♠5,♦6 ♠8 ♠J ♥3,178,0.46348314606741575,0.4944219212704862,1656.0,20.0,818.0,0.0,20.0,1,call,20.0,False,False,15.0268,Pair,1736.0,858.0,878.0
2018-03-18 21:17:08,1,9,River,SML,162.0,0,SB,3,2,♦3 ♥7,♦6 ♠8 ♠J ♥3 ♣4,231,0.2077922077922078,0.4057272558912547,1696.0,0.0,838.0,0.0,0.0,3,bet,20.0,False,False,10.0304,Pair,0.0,858.0,-858.0
2018-03-18 21:17:08,1,10,River,ヽ(=^･ω･^=)丿,162.0,0,D,3,2,♥8 ♠5,♦6 ♠8 ♠J ♥3 ♣4,202,0.5198019801980198,0.4971243647775521,1696.0,20.0,838.0,0.0,20.0,1,call,20.0,False,False,15.0268,Pair,1736.0,858.0,878.0
2018-03-18 21:17:08,2,1,Deal,SML,142.0,0,D,3,3,♠4 ♠Q,,60000,0.36228009259248634,0.34188663922403784,0.0,30.0,0.0,0.0,20.0,1,call,20.0,False,False,74.2048,Two Pair,170.0,80.0,90.0
2018-03-18 21:17:08,2,2,Deal,PCB,970.0,0,SB,3,3,♠3 ♦J,,60000,0.29410092592583076,0.31573462617713577,0.0,50.0,0.0,10.0,10.0,2,fold,0.0,False,True,16.2816,Pair,0.0,10.0,-10.0
2018-03-18 21:17:08,2,3,Deal,ヽ(=^･ω･^=)丿,1858.0,0,BB,3,2,♦8 ♠5,,60000,0.2838185185184342,0.3257776001552668,0.0,50.0,0.0,20.0,0.0,2,call,0.0,False,False,49.2048,Two Pair,0.0,80.0,-80.0
2018-03-18 21:17:08,2,4,Flop,ヽ(=^･ω･^=)丿,1858.0,0,BB,3,2,♦8 ♠5,♣Q ♣9 ♣A,208,0.09455128205128203,0.2612474420977741,50.0,0.0,20.0,0.0,0.0,3,bet,20.0,False,False,49.2048,Two Pair,0.0,80.0,-80.0
2018-03-18 21:17:08,2,5,Flop,SML,122.0,0,D,3,2,♠4 ♠Q,♣Q ♣9 ♣A,428,0.40381619937694707,0.4766385363758959,50.0,20.0,20.0,0.0,20.0,1,call,20.0,False,False,74.2048,Two Pair,170.0,80.0,90.0
2018-03-18 21:17:08,2,6,Turn,ヽ(=^･ω･^=)丿,1838.0,0,BB,3,2,♦8 ♠5,♣Q ♣9 ♣A ♥8,385,0.22813852813852817,0.41348359700798176,90.0,0.0,40.0,0.0,0.0,3,bet,20.0,False,False,49.2048,Two Pair,0.0,80.0,-80.0
2018-03-18 21:17:08,2,7,Turn,SML,102.0,0,D,3,2,♠4 ♠Q,♣Q ♣9 ♣A ♥8,177,0.4067796610169492,0.47663998428014237,90.0,20.0,40.0,0.0,20.0,1,call,20.0,False,False,74.2048,Two Pair,170.0,80.0,90.0
2018-03-18 21:17:08,2,8,River,ヽ(=^･ω･^=)丿,1818.0,0,BB,3,2,♦8 ♠5,♣Q ♣9 ♣A ♥8 ♠9,186,0.31989247311827956,0.44429718481886615,130.0,0.0,60.0,0.0,0.0,3,bet,20.0,False,False,49.2048,Two Pair,0.0,80.0,-80.0
