round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
1,0,4,3,deal,0,♣8 ♦A,,20000,0.3233416666667143,0.3376136511222779,1000,0,0,0,20,1000,0,30,20,1,3,30,0,-0.5994999999971391,-0.029974999999857088,-10.29974999999857,-0.35331666666657136,391.1452445961183,fold,0,0.1041710376739502
2,0,4,4,deal,0,♥A ♦6,,20000,0.2996297619048037,0.331543398478666,1000,0,0,0,20,1000,0,30,20,1,4,50,0,3.9703809523842963,0.1985190476192149,-11.011107142855888,-0.40074047619039255,356.65353877842267,raise,0,0.09115004539489746
2,1,4,4,flop,0,♥A ♦6,♣3 ♣4 ♦4,118,0.2754237288135593,0.434709417980576,960,0,40,0,100,960,160,200,100,2,4,200,-40,14.237288135593218,0.10169491525423724,-40.847457627118644,-0.4491525423728814,318.32551394741506,raise,0,1.2375671863555908
2,2,4,3,turn,0,♥A ♦6,♣3 ♣4 ♦4 ♥6,69,0.7101449275362319,0.4456374452615014,760,0,240,0,20,760,860,20,20,1,3,40,-240,393.33333333333337,1.1304347826086958,364.9275362318841,0.42028985507246386,1140.927347831579,raise,0,1.2343332767486572
2,3,4,3,river,0,♥A ♦6,♣3 ♣4 ♦4 ♥6 ♦8,124,0.5725806451612904,0.48648487522115075,720,0,280,0,20,720,980,20,20,1,3,40,-280,295.48387096774195,0.717741935483871,272.58064516129036,0.14516129032258074,771.7551645031077,raise,0,1.2528588771820068
3,0,4,4,deal,0,♦9 ♠4,,20000,0.19559047619048248,0.29795370807213634,660,0,0,20,0,680,0,80,20,4,4,0,-20,-4.352761904761401,-0.2176380952380701,-4.352761904761401,-0.608819047619035,193.25506619102316,check,0,0.11154484748840332
3,1,4,4,flop,0,♦9 ♠4,♣8 ♠K ♠Q,95,0.04736842105263158,0.20613848450069616,660,0,20,0,20,660,80,20,20,1,4,60,-20,-32.421052631578945,-0.8105263157894737,-35.26315789473684,-0.9052631578947369,43.088606388267216,fold,0,1.2382280826568604
4,0,4,3,deal,0,♥6 ♣10,,20000,0.23023511904763172,0.31584818932206493,650,0,0,10,10,660,0,50,20,2,3,10,-10,-6.185892857142097,-0.30929464285710484,-8.488244047618414,-0.5395297619047366,231.47126016122098,call,0,0.0885319709777832
4,1,4,3,flop,1,♥6 ♣10,♥10 ♠8 ♦5,39,0.5769230769230769,0.48751675235465497,640,0,20,0,20,640,60,0,0,4,3,0,-20,-5.384615384615387,0.7307692307692306,-5.384615384615387,0.15384615384615374,758.0555045711384,raise,0,1.2423169612884521
4,2,4,2,turn,1,♥6 ♣10,♥10 ♠8 ♦5 ♣A,39,0.358974358974359,0.46614510160763706,620,0,40,0,20,620,100,0,0,4,2,0,-40,-24.102564102564102,-0.28205128205128205,-24.102564102564102,-0.28205128205128205,388.9122075394266,call,0,1.2415187358856201
4,3,4,2,river,1,♥6 ♣10,♥10 ♠8 ♦5 ♣A ♠7,62,0.3387096774193548,0.4646729126092882,600,0,60,0,20,600,140,0,0,4,2,0,-60,-32.58064516129033,-0.32258064516129037,-32.58064516129033,-0.32258064516129037,358.9312827378926,call,0,1.2440519332885742
5,0,4,3,deal,0,♥7 ♣5,,20000,0.2425869047619246,0.32413523341592326,580,0,0,0,40,580,0,60,40,1,3,60,0,-10.889571428569049,-0.2722392857142262,-25.444785714284524,-0.5148261904761509,239.2883733601223,fold,0,0.09669876098632812
6,0,4,4,deal,0,♣6 ♦K,,20000,0.28011785714288856,0.32810586109378004,580,0,0,0,40,580,0,60,40,1,4,100,0,4.818857142862171,0.12047142857155424,-23.192928571426688,-0.4397642857142229,283.0569528095132,raise,0,0.11301875114440918
6,1,4,4,flop,0,♣6 ♦K,♦Q ♣4 ♥7,128,0.12109375,0.31712880460616866,500,0,80,0,100,500,320,200,100,2,4,200,-80,-92.8125,-0.515625,-117.03125,-0.7578125,107.7174380823521,fold,0,1.246446132659912
7,0,4,3,deal,0,♦Q ♠Q,,20000,0.5443863095238038,0.3052789953578024,460,0,0,40,0,500,0,120,40,3,3,0,-40,25.326357142856466,0.6331589285714116,25.326357142856466,0.08877261904760769,645.528511826329,raise,0,0.0964348316192627
7,1,4,3,flop,0,♦Q ♠Q,♠9 ♠3 ♥9,74,0.5540540540540541,0.4970695718310681,420,0,80,0,40,420,240,40,40,1,3,80,-80,79.45945945945945,0.6621621621621623,35.13513513513513,0.10810810810810811,652.3577704381223,raise,0,1.2489092350006104
7,2,4,3,turn,0,♦Q ♠Q,♠9 ♠3 ♥9 ♠7,77,0.5844155844155844,0.49282249249377336,340,0,160,0,40,340,480,40,40,1,3,80,-160,150.64935064935065,0.7532467532467533,103.89610389610391,0.16883116883116878,685.8699266035161,raise,0,1.242309808731079
7,3,4,3,river,0,♦Q ♠Q,♠9 ♠3 ♥9 ♠7 ♣5,126,0.5515873015873016,0.4953328409572839,260,0,240,0,40,260,720,40,40,1,3,80,-240,183.33333333333337,0.6547619047619049,139.20634920634922,0.10317460317460325,605.0651733759676,raise,0,1.2494547367095947
8,0,4,3,deal,0,♥Q ♥7,,20000,0.29963750000003186,0.35212221970376506,1120,0,0,20,20,1140,0,100,40,2,3,20,-20,-4.043499999996179,-0.1010874999999044,-10.036249999996812,-0.40072499999993627,370.93118728370297,call,0,0.10718226432800293
8,1,4,3,flop,1,♥Q ♥7,♦3 ♥10 ♥6,43,0.5581395348837209,0.496608290792154,1100,0,40,0,40,1100,120,0,0,4,3,0,-40,-13.023255813953483,0.6744186046511627,-13.023255813953483,0.11627906976744184,845.1888526841835,raise,0,1.234494924545288
8,2,4,2,turn,1,♥Q ♥7,♦3 ♥10 ♥6 ♦10,43,0.32558139534883723,0.4685916669676718,1060,0,80,0,40,1060,200,0,0,4,2,0,-80,-54.883720930232556,-0.34883720930232553,-54.883720930232556,-0.34883720930232553,402.35475142567583,call,0,1.2347261905670166
8,3,4,2,river,1,♥Q ♥7,♦3 ♥10 ♥6 ♦10 ♣5,143,0.0,0.0,1020,0,120,0,40,1020,280,0,0,4,2,0,-120,-160.0,-1.0,-160.0,-1.0,-0.0,fold,0,1.244326114654541
9,0,4,3,deal,0,♠K ♣10,,20000,0.3366160714286169,0.3505355803203595,1020,0,0,0,80,1020,0,120,80,1,3,120,0,0.7878571428680488,0.009848214285850698,-39.606071428565976,-0.32676785714276624,413.72594418744166,raise,0,0.09321022033691406
9,1,4,2,flop,0,♠K ♣10,♦5 ♣A ♠9,165,0.1898989898989899,0.3866009042374693,860,0,160,0,80,860,480,80,80,1,2,80,-160,-118.46464646464646,-0.6202020202020202,-133.65656565656565,-0.6202020202020202,201.05452151607676,call,0,1.2410287857055664
9,2,4,2,turn,0,♠K ♣10,♦5 ♣A ♠9 ♠7,133,0.15789473684210525,0.36464227527765836,780,0,240,0,80,780,640,80,80,1,2,80,-240,-193.68421052631578,-0.6842105263157895,-206.31578947368422,-0.6842105263157895,159.47476964933884,call,0,1.2480177879333496
9,3,4,2,river,0,♠K ♣10,♦5 ♣A ♠9 ♠7 ♠4,331,0.02416918429003021,0.15357419972373212,700,0,320,0,80,700,800,80,80,1,2,80,-320,-376.797583081571,-0.9516616314199395,-378.73111782477343,-0.9516616314199395,22.05081588900761,fold,0,1.2584121227264404
10,0,4,4,deal,0,♠2 ♣9,,20000,0.176870833333339,0.28455855320672724,700,0,0,0,80,700,0,120,80,1,4,200,0,-23.40133333333152,-0.292516666666644,-58.77549999999932,-0.646258333333322,175.42748888356837,fold,0,0.10871124267578125
11,0,4,4,deal,0,♥4 ♥K,,20000,0.3008964285714622,0.35508604021941637,620,0,0,80,0,700,0,320,80,4,4,0,-80,16.286857142867902,0.20358571428584882,16.286857142867902,-0.3982071428570756,313.06058811532046,raise,0,0.10474610328674316
11,1,4,4,flop,0,♥4 ♥K,♠A ♣8 ♦8,76,0.23355263157894737,0.4001141414362723,540,0,160,0,80,540,640,80,80,1,4,240,-160,-15.78947368421052,-0.06578947368421051,-71.84210526315789,-0.5328947368421053,225.52505625391203,call,0,1.2431108951568604
11,2,4,3,turn,0,♥4 ♥K,♠A ♣8 ♦8 ♦9,97,0.12886597938144329,0.31318410082177855,460,0,240,0,80,460,880,80,80,1,3,160,-240,-175.6701030927835,-0.6134020618556701,-196.28865979381445,-0.7422680412371134,113.28790479077168,call,0,1.2380318641662598
11,3,4,3,river,0,♥4 ♥K,♠A ♣8 ♦8 ♦9 ♠Q,172,0.06589147286821705,0.2270173270365794,380,0,320,0,80,380,1120,80,80,1,3,160,-320,-310.38759689922483,-0.8023255813953489,-320.93023255813955,-0.8682170542635659,54.15273982852689,call,0,1.2473948001861572
12,0,4,3,deal,0,♦J ♦3,,20000,0.25521488095240014,0.3412820246575106,1620,0,0,40,40,1660,0,200,80,2,3,40,-40,-18.748428571423965,-0.23435535714279965,-28.957023809519974,-0.48957023809519973,356.0623620915455,call,0,0.10860991477966309
12,1,4,3,flop,1,♦J ♦3,♠J ♥5 ♣8,45,0.4222222222222222,0.48253446112463255,1580,0,80,0,80,1580,240,0,0,4,3,0,-80,-58.66666666666667,0.2666666666666666,-58.66666666666667,-0.15555555555555556,655.5546116712908,raise,0,1.249380111694336
12,2,4,2,turn,1,♦J ♦3,♠J ♥5 ♣8 ♦A,39,0.358974358974359,0.466145101607637,1500,0,160,0,80,1500,400,0,0,4,2,0,-160,-96.41025641025641,-0.28205128205128205,-96.41025641025641,-0.28205128205128205,519.5392085450355,call,0,1.2385361194610596
12,3,4,2,river,1,♦J ♦3,♠J ♥5 ♣8 ♦A ♦10,62,0.41935483870967744,0.4768304999707897,1420,0,240,0,80,1420,560,0,0,4,2,0,-240,-85.16129032258064,-0.16129032258064513,-85.16129032258064,-0.16129032258064513,620.6044658085199,call,0,1.2385928630828857
13,0,4,3,deal,0,♠7 ♥2,,20000,0.20465000000000702,0.30454158523451,2060,0,0,0,160,2060,0,240,160,1,3,240,0,-61.76799999999663,-0.3860499999999789,-110.88399999999831,-0.590699999999986,310.31825752122495,fold,0,0.11291813850402832
14,0,4,4,deal,0,♣4 ♥3,,20000,0.21291190476191613,0.31485575949446876,2060,0,0,0,160,2060,0,240,160,1,4,400,0,-23.73638095237368,-0.1483523809523355,-108.90114285714013,-0.5741761904761677,324.47001678437584,fold,0,0.10361099243164062
15,0,4,4,deal,0,♥4 ♥6,,20000,0.2782178571428841,0.35487737990013246,1900,0,0,160,0,2060,0,630,160,3,3,0,-160,15.277250000016977,-0.16534642857134774,15.277250000016977,-0.4435642857142318,424.4453103546797,check,0,0.11813783645629883
15,1,4,4,flop,0,♥4 ♥6,♦A ♠Q ♥8,95,0.08947368421052632,0.27842552976203294,1900,0,160,0,160,1900,630,160,160,1,3,320,-160,-220.68421052631578,-0.7315789473684211,-249.31578947368422,-0.8210526315789474,122.02581188968522,fold,0,1.2348251342773438
16,0,4,3,deal,0,♥9 ♦J,,20000,0.28366428571431296,0.3384957534567083,1820,0,0,80,80,1900,0,400,160,2,3,80,-80,-23.841142857129768,-0.14900714285706118,-46.534285714274816,-0.4326714285713741,425.3972417980762,call,0,0.11623191833496094
16,1,4,3,flop,1,♥9 ♦J,♣3 ♦Q ♦A,50,0.275,0.4366062299143246,1740,0,160,0,160,1740,480,0,0,4,3,0,-160,-188.0,-0.17499999999999993,-188.0,-0.44999999999999996,401.4787185270923,fold,0,1.2412281036376953
17,0,4,3,deal,0,♣10 ♠A,,20000,0.3613666666667215,0.35369822023099207,1740,0,0,0,320,1740,0,480,320,1,3,480,0,26.91200000005267,0.0841000000001646,-146.54399999997366,-0.27726666666655697,559.8326580570308,raise,0,0.11545705795288086
18,0,4,4,deal,0,♥J ♠4,,20000,0.22019345238096208,0.30765534465770056,2500,0,0,320,0,2820,0,960,320,3,3,0,-320,-108.6142857142764,-0.3394196428571138,-108.6142857142764,-0.5596130952380758,373.5955768065761,check,0,0.10242414474487305
18,1,4,4,flop,0,♥J ♠4,♣Q ♥2 ♦8,87,0.09770114942528736,0.29203094289454024,2500,0,320,0,320,2500,960,320,320,1,2,430,-320,-472.9310344827586,-0.8045977011494253,-514.9425287356322,-0.8045977011494253,154.43393472846552,fold,0,1.2458679676055908
19,0,4,3,deal,0,♣A ♠J,,20000,0.36882023809529596,0.35423038727302647,2340,0,0,160,160,2500,0,480,320,1,2,160,-160,-83.9550476190106,-0.2623595238094081,-142.96628571425794,-0.2623595238094081,666.6531131012072,call,0,0.08832097053527832
20,0,4,4,deal,0,♣10 ♠A,,20000,0.3613666666667215,0.35369822023099207,2820,0,0,0,640,2820,0,960,640,1,3,960,0,53.82400000010534,0.0841000000001646,-293.08799999994733,-0.27726666666655697,721.4955646617351,raise,0,0.08829593658447266
20,1,4,4,flop,0,♣10 ♠A,♥Q ♣7 ♠5,84,0.1488095238095238,0.3516945534933916,1540,0,1280,0,640,1540,3420,640,640,1,2,640,-1280,-1220.595238095238,-0.7023809523809523,-1315.8333333333335,-0.7023809523809523,190.3916785229992,call,0,1.2402002811431885
21,0,4,4,deal,0,♥3 ♣10,,20000,0.2022047619047665,0.30246288176791525,4960,0,0,640,0,5600,0,1920,640,3,3,0,-640,-251.76685714284832,-0.39338571428570046,-251.76685714284832,-0.595590476190467,524.8423031035031,check,0,0.08774995803833008
21,1,4,4,flop,0,♥3 ♣10,♥4 ♥A ♠4,87,0.10440613026819924,0.2831525202877526,4960,0,640,0,640,4960,1920,640,640,1,2,1000,-640,-908.3141762452108,-0.7911877394636015,-1012.7203065134099,-0.7911877394636015,256.18675984040385,fold,0,1.241353988647461
22,0,4,3,deal,0,♠10 ♣9,,20000,0.2755714285714525,0.3365892779853999,4640,0,0,320,320,4960,0,960,640,1,2,320,-320,-287.2685714285408,-0.448857142857095,-375.4514285714056,-0.448857142857095,714.5334194869553,call,0,0.1014699935913086
22,1,4,3,deal,0,♠10 ♣9,,20000,0.2755714285714525,0.3365892779853999,4320,0,0,640,640,4960,0,1920,1280,1,2,640,-640,-574.5371428570816,-0.448857142857095,-750.9028571428112,-0.448857142857095,680.0980739695116,call,0,0.07604503631591797
22,2,4,3,flop,1,♠10 ♣9,♠A ♦10 ♥2,36,0.5555555555555556,0.4969039949999533,3680,0,1280,0,640,3680,2560,0,0,4,2,0,-1280,-497.7777777777778,0.11111111111111116,-497.7777777777778,0.11111111111111116,1537.5484881512173,raise,0,1.2423453330993652
23,0,4,4,deal,0,♣A ♥4,,20000,0.2948464285714673,0.33470241382310245,6240,0,0,0,1280,6240,0,1920,1280,1,3,1920,0,-147.78971428556542,-0.11546071428559812,-713.8948571427827,-0.4103071428570654,960.8865553095006,fold,0,0.09587931632995605
24,0,4,4,deal,0,♥2 ♠6,,20000,0.2063369047619127,0.3088806588205405,4960,0,0,1280,0,6240,0,3280,1280,2,2,0,-1280,-603.2149523809264,-0.5873261904761746,-603.2149523809264,-0.5873261904761746,536.9070236817722,check,0,0.09131598472595215
24,1,4,4,flop,0,♥2 ♠6,♠K ♠10 ♥10,96,0.07899305555555555,0.26169679576704347,4960,0,1280,0,760,4960,3280,760,760,1,1,760,-1280,-1660.8333333333335,-0.9210069444444444,-1720.8680555555557,-0.8420138888888888,191.17943730927928,fold,0,1.2398991584777832
25,0,4,3,deal,0,♠7 ♥A,,20000,0.3162380952381419,0.33549190822550673,4320,0,0,640,640,4960,0,1920,1280,1,2,640,-640,-470.4304761903568,-0.3675238095237162,-672.8228571427676,-0.3675238095237162,801.9807618618989,call,0,0.10129785537719727
25,1,4,3,flop,1,♠7 ♥A,♠5 ♣7 ♦Q,42,0.38095238095238093,0.4856209060564557,3680,0,1280,0,1280,3680,2560,0,0,4,2,0,-1280,-1584.7619047619048,-0.23809523809523814,-1584.7619047619048,-0.23809523809523814,909.2852254971111,fold,0,1.2317698001861572
