round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,6,5,deal,False,♥7 ♠Q,,20000,0.17131706349205855,0.3056370603149581,990,0,2990,0,10,10,10,20,20,4,-10,3.9843888888881978,4,-0.14341468253970724,0.5580476190470272,-0.6573658730158829,244.01869495755147,234.01869495755147,True,299,call,0,0.21272897720336914
1,1,6,5,flop,True,♥7 ♠Q,♥K ♦10 ♠5,118,0.0635593220338983,0.23057233661716592,980,0,2980,20,0,20,20,40,0,6,-20,-7.3559322033898304,4,-0.6822033898305084,-7.3559322033898304,-0.8728813559322034,84.9887932692878,64.9887932692878,True,298,call,0,1.2351069450378418
1,2,6,3,flop,False,♥7 ♠Q,♥K ♦10 ♠5,1066,0.06848030018761726,0.24278379154467444,960,0,2960,20,20,40,20,60,40,1,-40,-28.88180112570356,2,-0.7945590994371482,-38.46904315196998,-0.8630393996247655,91.19155033771003,51.19155033771003,True,296,fold,0,1.2878799438476562
2,0,6,5,deal,False,♣7 ♣J,,20000,0.20659206349205733,0.3443724416613835,960,0,2960,0,0,0,20,20,20,3,0,8.922888888888025,4,0.0329603174602866,2.7251269841263053,-0.5868158730158853,297.4902403152706,297.4902403152706,True,296,bet,267,0.19968223571777344
2,1,6,3,flop,False,♣7 ♣J,♠5 ♣Q ♦10,414,0.15096618357487923,0.35547686392902783,693,0,2693,267,0,267,20,287,20,2,-267,30.62874396135264,2,-0.5471014492753623,21.57077294685989,-0.6980676328502415,191.4050066832963,-75.5949933167037,True,269,fold,0,1.2551219463348389
3,0,6,6,deal,False,♥4 ♦8,,20000,0.15315674603174417,0.2965249616377845,693,0,2693,0,0,0,20,20,20,3,0,1.4419444444441858,5,-0.08105952380953496,-3.1527579365081415,-0.6936865079365117,194.42643415696614,194.42643415696614,False,269,call,0,0.20446491241455078
3,1,6,6,flop,False,♥4 ♦8,♠6 ♠8 ♣3,646,0.2631578947368421,0.4350423592320845,673,0,2673,20,0,20,37,57,37,3,-20,47.99999999999999,5,0.5789473684210527,28.526315789473678,-0.4736842105263158,354.5081359789815,334.5081359789815,True,267,bet,301,1.2708041667938232
3,2,6,5,turn,False,♥4 ♦8,♠6 ♠8 ♣3 ♥J,428,0.2803738317757009,0.4491818632036604,372,0,2372,321,0,321,372,693,430,2,-321,617.1532710280374,3,0.12149532710280364,332.8542056074767,-0.4392523364485982,338.94232056019035,17.942320560190353,False,237,fold,0,1.2557320594787598
4,0,6,5,deal,False,♣4 ♠Q,,20000,0.15456706349206056,0.2971996422397483,1372,1,2372,0,0,0,20,20,20,1,0,1.6393888888884796,4,-0.22716468253969713,-9.180305555555758,-0.6908658730158789,172.9682250447078,172.9682250447078,False,237,call,0,0.19754481315612793
4,1,6,4,flop,False,♣4 ♠Q,♣7 ♥10 ♦8,409,0.04767726161369193,0.19975714716831533,1352,1,2352,20,0,20,20,40,20,1,-20,-23.794621026894866,3,-0.8092909535452323,-27.608801955990224,-0.9046454767726162,49.899669789080065,29.899669789080065,True,235,fold,0,1.2512459754943848
