round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_fold,util_call,N_canraise,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,gamble,gamble_tol,action,amount,cputime
1,0,6,5,deal,False,♦2 ♠4,,20000,0.12820238095238243,0.28305386561864815,990,0,2990,0,10,10,10,20,20,4,-10,-2.05166666666646,4,-0.35898809523808783,-4.615714285714109,-0.7435952380952351,178.15712101994603,168.15712101994603,False,299,call,0,0.19863605499267578
1,1,6,5,flop,True,♦2 ♠4,♠K ♥2 ♦A,91,0.14835164835164835,0.3436592477167449,980,0,2980,20,0,20,20,40,0,6,-20,4.175824175824177,4,-0.2582417582417582,4.175824175824177,-0.7032967032967032,207.8242756480543,187.8242756480543,False,298,call,0,1.2247281074523926
1,2,6,4,flop,False,♦2 ♠4,♠K ♥2 ♦A,909,0.1254125412541254,0.3179099044238778,960,0,2960,20,20,40,20,60,40,1,-40,-6.336633663366335,3,-0.4983498349834984,-21.386138613861387,-0.7491749174917492,172.26239351387156,132.26239351387156,False,296,fold,0,1.2764780521392822
2,0,6,5,deal,False,♠2 ♠10,,20000,0.16172539682539405,0.31867116113015304,960,0,2960,0,0,0,20,20,20,3,0,2.6415555555551684,4,-0.1913730158730298,-2.210206349206654,-0.6765492063492119,226.77652614406173,226.77652614406173,True,296,call,0,0.1959836483001709
2,1,6,4,flop,False,♠2 ♠10,♥3 ♦7 ♠3,629,0.0890302066772655,0.2791490260376975,940,0,2940,20,0,20,20,40,20,3,-20,-13.208267090620037,3,-0.643879173290938,-16.769475357710657,-0.8219395866454691,119.05830902496407,99.05830902496407,False,294,fold,0,1.272080898284912
3,0,6,5,deal,False,♦9 ♠8,,20000,0.1685329365079334,0.3065712001497549,940,0,2940,0,0,0,20,20,20,2,0,3.59461111111068,4,-0.1573353174603329,-4.8320357142859915,-0.6629341269841331,235.65555183505515,235.65555183505515,False,294,call,0,0.22623205184936523
3,1,6,3,flop,False,♦9 ♠8,♣J ♣Q ♥K,606,0.06435643564356436,0.21427378442498704,920,0,2920,20,0,20,40,60,40,1,-20,-30.514851485148508,2,-0.806930693069307,-40.811881188118804,-0.8712871287128713,84.3575305982686,64.3575305982686,True,292,fold,0,1.270618200302124
4,0,6,5,deal,False,♣9 ♥5,,20000,0.13428452380952385,0.28063048105728633,920,0,2920,0,0,0,20,20,20,1,0,-1.2001666666666608,4,-0.32857738095238076,-10.60008333333333,-0.7314309523809523,182.86447041054177,182.86447041054177,True,292,fold,0,0.19448590278625488
5,0,6,6,deal,False,♦10 ♦J,,20000,0.30123611111111726,0.3871547644612274,920,0,2920,0,0,0,20,20,20,1,0,22.173055555556417,5,0.8074166666667035,1.0865277777782065,-0.3975277777777655,454.55507672130346,454.55507672130346,False,292,bet,409,0.19917011260986328
5,1,6,4,flop,False,♦10 ♦J,♥A ♣6 ♥2,277,0.05956678700361011,0.23089175745842433,511,0,2511,409,0,409,20,429,20,1,-409,-147.56209386281589,3,-0.7617328519855595,-152.32743682310468,-0.8808664259927798,66.9734960279811,-342.0265039720189,False,251,fold,0,1.2458348274230957
