round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,SML,1000,0,♦7 ♣A,♦7 ♣A ♦9 ♣9 ♦4 ♣6 ♣J,,call,20.0,,,,,allin,980,True,False,16.232,Pair,0.0
1,PCB,1000,0,♠2 ♦5,♠2 ♦5 ♦9 ♣9 ♦4 ♣6 ♣J,,call,20.0,,,,,fold,0,False,True,16.0268,Pair,0.0
1,Tobacco AI,1000,0,♠5 ♥A,♠5 ♥A ♦9 ♣9 ♦4 ♣6 ♣J,,call,20.0,,,,,fold,0,False,True,16.2312,Pair,0.0
1,Out Bluffed,1000,0,♠8 ♦6,♠8 ♦6 ♦9 ♣9 ♦4 ♣6 ♣J,,fold,0.0,,,,,fold,0,False,True,47.0256,Two Pair,0.0
1,Im Not Kao Chin,1000,0,♠4 ♥5,♠4 ♥5 ♦9 ♣9 ♦4 ♣6 ♣J,SB,fold,10.0,,,,,fold,0,False,True,45.0256,Two Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥2 ♠9,♥2 ♠9 ♦9 ♣9 ♦4 ♣6 ♣J,BB,call,20.0,,,,,allin,980,True,False,107.0264,Three of a Kind,2050.0
2,SML,1000,1,♣4 ♣10,♣4 ♣10 ♦4 ♠10 ♦10 ♥4 ♣J,BB,call,20.0,call,358.0,,,allin,622,True,False,222.0,Full House,3040.0
2,PCB,980,0,♥Q ♠9,♥Q ♠9 ♦4 ♠10 ♦10 ♥4 ♣J,,call,20.0,fold,0.0,,,fold,0,False,True,52.0512,Two Pair,0.0
2,Tobacco AI,1980,1,♦7 ♣K,♦7 ♣K ♦4 ♠10 ♦10 ♥4 ♣J,,call,20.0,fold,0.0,,,fold,0,False,True,52.1024,Two Pair,0.0
2,Out Bluffed,1000,0,♣6 ♣A,♣6 ♣A ♦4 ♠10 ♦10 ♥4 ♣J,,call,20.0,call,358.0,,,allin,622,True,False,52.2048,Two Pair,0.0
2,Im Not Kao Chin,990,0,♠5 ♣7,♠5 ♣7 ♦4 ♠10 ♦10 ♥4 ♣J,,fold,0.0,fold,0.0,,,fold,0,False,True,52.0256,Two Pair,0.0
2,ヽ(=^･ω･^=)丿,2050,0,♠Q ♠4,♠Q ♠4 ♦4 ♠10 ♦10 ♥4 ♣J,SB,call,20.0,bet,358.0,,,bet,837,False,False,155.0,Full House,215.0
3,SML,3040,1,♣7 ♦2,♣7 ♦2 ♦9 ♦4 ♥4 ♦10 ♥K,SB,call,40.0,,,,,call,1010,False,False,11.1216,Pair,0.0
3,PCB,960,0,♥9 ♠A,♥9 ♠A ♦9 ♦4 ♥4 ♦10 ♥K,BB,fold,20.0,,,,,fold,0,False,True,45.2048,Two Pair,0.0
3,Tobacco AI,1960,1,♠K ♦J,♠K ♦J ♦9 ♦4 ♥4 ♦10 ♥K,,bet,40.0,,,,,fold,20,False,True,79.0256,Two Pair,0.0
3,Out Bluffed,1000,1,♦7 ♦3,♦7 ♦3 ♦9 ♦4 ♥4 ♦10 ♥K,,fold,0.0,,,,,fold,0,False,True,123.0211,Flush,0.0
3,Im Not Kao Chin,990,0,♥7 ♦K,♥7 ♦K ♦9 ♦4 ♥4 ♦10 ♥K,,fold,0.0,,,,,fold,0,False,True,79.0128,Two Pair,0.0
3,ヽ(=^･ω･^=)丿,1050,0,♠4 ♠Q,♠4 ♠Q ♦9 ♦4 ♥4 ♦10 ♥K,,call,40.0,,,,,allin,1010,True,False,102.1536,Three of a Kind,2180.0
4,SML,1990,1,♣5 ♣4,♣5 ♣4 ♥8 ♣2 ♦7 ♠4 ♣A,,call,20.0,call,20.0,call,20.0,bet,20,False,False,11.2096,Pair,0.0
4,PCB,940,0,♣8 ♥10,♣8 ♥10 ♥8 ♣2 ♦7 ♠4 ♣A,SB,call,20.0,call,20.0,call,20.0,call,20,False,False,15.2192,Pair,260.0
4,Tobacco AI,1900,1,♠9 ♦J,♠9 ♦J ♥8 ♣2 ♦7 ♠4 ♣A,BB,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.0368,High Card,0.0
4,Out Bluffed,1000,1,♠K ♣Q,♠K ♣Q ♥8 ♣2 ♦7 ♠4 ♣A,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,8.1584,High Card,0.0
4,Im Not Kao Chin,990,0,♠6 ♦K,♠6 ♦K ♥8 ♣2 ♦7 ♠4 ♣A,,call,20.0,fold,0.0,fold,0.0,fold,0,False,True,8.108,High Card,0.0
4,ヽ(=^･ω･^=)丿,2180,0,♦8 ♦5,♦8 ♦5 ♥8 ♣2 ♦7 ♠4 ♣A,,call,20.0,bet,20.0,bet,20.0,fold,0,False,True,15.2068,Pair,0.0
5,SML,1910,1,♣J ♠A,♣J ♠A ♠10 ♣7 ♥7 ♦9 ♣K,,call,426.0,,,,,allin,1484,True,False,14.3328,Pair,0.0
5,PCB,1120,0,♥2 ♥4,♥2 ♥4 ♠10 ♣7 ♥7 ♦9 ♣K,,call,426.0,,,,,fold,0,False,True,14.1216,Pair,0.0
5,Tobacco AI,1880,1,♦Q ♠9,♦Q ♠9 ♠10 ♣7 ♥7 ♦9 ♣K,SB,fold,10.0,,,,,fold,0,False,True,48.1024,Two Pair,0.0
5,Out Bluffed,1000,1,♥Q ♠6,♥Q ♠6 ♠10 ♣7 ♥7 ♦9 ♣K,BB,fold,20.0,,,,,fold,0,False,True,14.1664,Pair,0.0
5,Im Not Kao Chin,970,0,♠Q ♣A,♠Q ♣A ♠10 ♣7 ♥7 ♦9 ♣K,,fold,20.0,,,,,fold,0,False,True,14.3584,Pair,0.0
5,ヽ(=^･ω･^=)丿,2120,0,♠8 ♠7,♠8 ♠7 ♠10 ♣7 ♥7 ♦9 ♣K,,bet,426.0,,,,,allin,1694,True,False,105.1152,Three of a Kind,4506.0
6,SML,1000,2,♦7 ♥3,♦7 ♥3 ♣2 ♣10 ♦Q ♦9 ♠9,,call,20.0,call,20.0,,,allin,960,True,False,16.0656,Pair,0.0
6,PCB,694,0,♥5 ♠Q,♥5 ♠Q ♣2 ♣10 ♦Q ♦9 ♠9,,fold,0.0,fold,0.0,,,fold,0,False,True,74.0128,Two Pair,0.0
6,Tobacco AI,1870,1,♦4 ♦J,♦4 ♦J ♣2 ♣10 ♦Q ♦9 ♠9,,call,20.0,fold,0.0,,,fold,0,False,True,16.0896,Pair,0.0
6,Out Bluffed,980,1,♥8 ♣K,♥8 ♣K ♣2 ♣10 ♦Q ♦9 ♠9,SB,fold,10.0,fold,0.0,,,fold,0,False,True,16.1664,Pair,0.0
6,Im Not Kao Chin,950,0,♣9 ♠10,♣9 ♠10 ♣2 ♣10 ♦Q ♦9 ♠9,BB,call,20.0,bet,20.0,,,allin,910,True,False,215.0,Full House,2880.0
6,ヽ(=^･ω･^=)丿,4506,0,♦5 ♦10,♦5 ♦10 ♣2 ♣10 ♦Q ♦9 ♠9,,call,20.0,call,20.0,,,bet,1374,False,False,57.0512,Two Pair,514.0
7,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
7,PCB,694,0,♣9 ♣4,♣9 ♣4 ♣J ♠Q ♥8 ♦5 ♥J,,call,40.0,,,,,fold,0,False,True,18.0608,Pair,0.0
7,Tobacco AI,1850,1,♠7 ♥4,♠7 ♥4 ♣J ♠Q ♥8 ♦5 ♥J,,fold,0.0,,,,,fold,0,False,True,18.056,Pair,0.0
7,Out Bluffed,970,1,♣Q ♠2,♣Q ♠2 ♣J ♠Q ♥8 ♦5 ♥J,,fold,0.0,,,,,fold,0,False,True,76.0032,Two Pair,0.0
7,Im Not Kao Chin,2880,0,♠A ♥9,♠A ♥9 ♣J ♠Q ♥8 ♦5 ♥J,SB,call,40.0,,,,,bet,40,False,False,18.2624,Pair,160.0
7,ヽ(=^･ω･^=)丿,3606,0,♦10 ♦4,♦10 ♦4 ♣J ♠Q ♥8 ♦5 ♥J,BB,call,40.0,,,,,fold,0,False,True,18.0672,Pair,0.0
8,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
8,PCB,654,0,♥10 ♥2,♥10 ♥2 ♠A ♦9 ♥6 ♣2 ♣8,BB,call,80.0,,,,,fold,0,False,True,9.224,Pair,0.0
8,Tobacco AI,1850,1,♥A ♦J,♥A ♦J ♠A ♦9 ♥6 ♣2 ♣8,,bet,80.0,,,,,allin,1770,True,False,21.0352,Pair,0.0
8,Out Bluffed,970,1,♠K ♠6,♠K ♠6 ♠A ♦9 ♥6 ♣2 ♣8,,call,80.0,,,,,allin,890,True,False,13.3136,Pair,0.0
8,Im Not Kao Chin,2960,0,♣7 ♥4,♣7 ♥4 ♠A ♦9 ♥6 ♣2 ♣8,,fold,0.0,,,,,fold,0,False,True,8.012,High Card,0.0
8,ヽ(=^･ω･^=)丿,3566,0,♦6 ♣A,♦6 ♣A ♠A ♦9 ♥6 ♣2 ♣8,SB,call,80.0,,,,,bet,2354,False,False,92.0064,Two Pair,5334.0
9,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
9,PCB,574,0,♠10 ♦9,♠10 ♦9 ♦5 ♠K ♠8 ♥J ♣6,SB,call,40.0,,,,,fold,0,False,True,7.048,High Card,0.0
9,Tobacco AI,1000,2,♠5 ♠3,♠5 ♠3 ♦5 ♠K ♠8 ♥J ♣6,BB,call,40.0,,,,,bet,85,False,False,12.1312,Pair,245.0
9,Out Bluffed,1000,2,♥3 ♦J,♥3 ♦J ♦5 ♠K ♠8 ♥J ♣6,,fold,0.0,,,,,fold,0,False,True,18.1064,Pair,0.0
9,Im Not Kao Chin,2960,0,♠4 ♥9,♠4 ♥9 ♦5 ♠K ♠8 ♥J ♣6,,call,40.0,,,,,fold,0,False,True,7.036,High Card,0.0
9,ヽ(=^･ω･^=)丿,6466,0,♠6 ♣10,♠6 ♣10 ♦5 ♠K ♠8 ♥J ♣6,,call,40.0,,,,,fold,0,False,True,13.1408,Pair,0.0
10,SML,0,2,,,,,0.0,,0.0,,0.0,,0,False,False,,,0.0
10,PCB,534,0,♣10 ♠J,♣10 ♠J ♠6 ♦9 ♣K ♦3 ♠5,,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,7.0456,High Card,0.0
10,Tobacco AI,1120,2,♥6 ♠3,♥6 ♠3 ♠6 ♦9 ♣K ♦3 ♠5,SB,call,40.0,call,40.0,bet,211.0,bet,503,False,False,29.1024,Two Pair,1668.0
10,Out Bluffed,1000,2,♥5 ♥Q,♥5 ♥Q ♠6 ♦9 ♣K ♦3 ♠5,BB,call,40.0,bet,40.0,call,211.0,call,503,False,False,12.16,Pair,0.0
10,Im Not Kao Chin,2920,0,♥3 ♣6,♥3 ♣6 ♠6 ♦9 ♣K ♦3 ♠5,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,29.1024,Two Pair,0.0
10,ヽ(=^･ω･^=)丿,6426,0,♥10 ♣7,♥10 ♣7 ♠6 ♦9 ♣K ♦3 ♠5,,call,40.0,fold,0.0,fold,0.0,fold,0,False,True,7.0216,High Card,0.0
11,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
11,PCB,494,0,♦J ♠Q,♦J ♠Q ♥7 ♥8 ♦8 ♣K ♥Q,,call,40.0,,,,,fold,0,False,True,73.1024,Two Pair,0.0
11,Tobacco AI,1994,2,♥3 ♠6,♥3 ♠6 ♥7 ♥8 ♦8 ♣K ♥Q,,fold,0.0,,,,,fold,0,False,True,15.1552,Pair,0.0
11,Out Bluffed,206,2,♣8 ♣3,♣8 ♣3 ♥7 ♥8 ♦8 ♣K ♥Q,SB,fold,20.0,,,,,fold,0,False,True,106.1536,Three of a Kind,0.0
11,Im Not Kao Chin,2920,0,♥2 ♠7,♥2 ♠7 ♥7 ♥8 ♦8 ♣K ♥Q,BB,call,40.0,,,,,bet,40,False,False,42.1024,Two Pair,180.0
11,ヽ(=^･ω･^=)丿,6386,0,♠A ♦4,♠A ♦4 ♥7 ♥8 ♦8 ♣K ♥Q,,call,40.0,,,,,fold,0,False,True,15.3584,Pair,0.0
12,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
12,PCB,454,0,♦8 ♣6,♦8 ♣6 ♦2 ♦A ♠9 ♣4 ♥6,,call,80.0,,,,,fold,0,False,True,13.2144,Pair,0.0
12,Tobacco AI,1994,2,♥3 ♥10,♥3 ♥10 ♦2 ♦A ♠9 ♣4 ♥6,,fold,0.0,,,,,fold,0,False,True,8.0202,High Card,0.0
12,Out Bluffed,186,2,♣7 ♣K,♣7 ♣K ♦2 ♦A ♠9 ♣4 ♥6,,call,80.0,,,,,call,0,False,False,8.1112,High Card,320.0
12,Im Not Kao Chin,3020,0,♠J ♥5,♠J ♥5 ♦2 ♦A ♠9 ♣4 ♥6,SB,call,80.0,,,,,fold,0,False,True,8.0332,High Card,0.0
12,ヽ(=^･ω･^=)丿,6346,0,♥J ♠7,♥J ♠7 ♦2 ♦A ♠9 ♣4 ♥6,BB,call,80.0,,,,,fold,0,False,True,8.0344,High Card,0.0
13,SML,0,2,,,,,0.0,,0.0,,0.0,,0,False,False,,,0.0
13,PCB,374,0,♠J ♥5,♠J ♥5 ♦7 ♣8 ♠K ♠9 ♣3,BB,fold,80.0,fold,0.0,fold,0.0,fold,0,False,True,7.0368,High Card,0.0
13,Tobacco AI,1994,2,♠10 ♣A,♠10 ♣A ♦7 ♣8 ♠K ♠9 ♣3,,bet,160.0,call,80.0,fold,0.0,fold,0,False,True,8.1248,High Card,0.0
13,Out Bluffed,426,2,♦5 ♦10,♦5 ♦10 ♦7 ♣8 ♠K ♠9 ♣3,,call,160.0,call,80.0,call,80.0,call,80,False,False,7.024,High Card,0.0
13,Im Not Kao Chin,2940,0,♠5 ♠6,♠5 ♠6 ♦7 ♣8 ♠K ♠9 ♣3,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,117.0,Straight,0.0
13,ヽ(=^･ω･^=)丿,6266,0,♣5 ♥9,♣5 ♥9 ♦7 ♣8 ♠K ♠9 ♣3,SB,call,160.0,bet,80.0,bet,80.0,bet,80,False,False,16.1072,Pair,1120.0
14,SML,0,2,,,,,0.0,,0.0,,,,0,False,False,,,0.0
14,PCB,294,0,♥5 ♣A,♥5 ♣A ♠Q ♥9 ♣10 ♣9 ♥8,SB,fold,40.0,fold,0.0,,,fold,0,False,True,16.2688,Pair,0.0
14,Tobacco AI,1754,2,♣J ♥J,♣J ♥J ♠Q ♥9 ♣10 ♣9 ♥8,BB,call,80.0,bet,144.0,,,check,0,False,False,120.0,Straight,594.0
14,Out Bluffed,26,2,♦5 ♠9,♦5 ♠9 ♠Q ♥9 ♣10 ♣9 ♥8,,allin,26.0,allin,0.0,,,allin,0,True,False,107.064,Three of a Kind,0.0
14,Im Not Kao Chin,2940,0,♠6 ♣6,♠6 ♣6 ♠Q ♥9 ♣10 ♣9 ♥8,,call,80.0,call,144.0,,,fold,0,False,True,47.0512,Two Pair,0.0
14,ヽ(=^･ω･^=)丿,6986,0,♥6 ♦A,♥6 ♦A ♠Q ♥9 ♣10 ♣9 ♥8,,call,80.0,fold,0.0,,,fold,0,False,True,16.2688,Pair,0.0
15,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
15,PCB,254,0,♥J ♦K,♥J ♦K ♠K ♥4 ♦A ♦10 ♦9,,call,80.0,,,,,call,0,False,False,20.2432,Pair,320.0
15,Tobacco AI,2124,2,♦3 ♣6,♦3 ♣6 ♠K ♥4 ♦A ♦10 ♦9,SB,call,80.0,,,,,fold,0,False,True,8.1224,High Card,0.0
15,Out Bluffed,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
15,Im Not Kao Chin,2716,0,♥9 ♦8,♥9 ♦8 ♠K ♥4 ♦A ♦10 ♦9,BB,call,80.0,,,,,fold,0,False,True,16.32,Pair,0.0
15,ヽ(=^･ω･^=)丿,6906,0,♠2 ♥5,♠2 ♥5 ♠K ♥4 ♦A ♦10 ♦9,,call,80.0,,,,,fold,0,False,True,8.122,High Card,0.0
16,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
16,PCB,494,0,♥4 ♣3,♥4 ♣3 ♠8 ♥A ♣7 ♠K ♠4,,call,320.0,,,,,fold,0,False,True,11.3104,Pair,0.0
16,Tobacco AI,2044,2,♥K ♣K,♥K ♣K ♠8 ♥A ♣7 ♠K ♠4,,bet,320.0,,,,,call,0,False,False,111.208,Three of a Kind,1280.0
16,Out Bluffed,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
16,Im Not Kao Chin,2636,0,♠6 ♣Q,♠6 ♣Q ♠8 ♥A ♣7 ♠K ♠4,SB,call,320.0,,,,,fold,0,False,True,8.1584,High Card,0.0
16,ヽ(=^･ω･^=)丿,6826,0,♦2 ♥5,♦2 ♥5 ♠8 ♥A ♣7 ♠K ♠4,BB,call,320.0,,,,,fold,0,False,True,8.1076,High Card,0.0
17,SML,0,2,,,,,0.0,,0.0,,,,0,False,False,,,0.0
17,PCB,174,0,♥3 ♦6,♥3 ♦6 ♦10 ♣9 ♠J ♦K ♦Q,BB,call,160.0,fold,0.0,,,fold,0,False,True,121.0,Straight,0.0
17,Tobacco AI,3004,2,♠3 ♦A,♠3 ♦A ♦10 ♣9 ♠J ♦K ♦Q,,call,160.0,call,160.0,,,fold,0,False,True,122.0,Straight,0.0
17,Out Bluffed,0,2,,,,,0.0,,0.0,,,,0,False,False,,,0.0
17,Im Not Kao Chin,2316,0,♠K ♠Q,♠K ♠Q ♦10 ♣9 ♠J ♦K ♦Q,,call,160.0,bet,160.0,,,call,0,False,False,121.0,Straight,960.0
17,ヽ(=^･ω･^=)丿,6506,0,♣6 ♠4,♣6 ♠4 ♦10 ♣9 ♠J ♦K ♦Q,SB,call,160.0,fold,0.0,,,fold,0,False,True,121.0,Straight,0.0
18,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
18,PCB,14,0,♥3 ♠3,♥3 ♠3 ♥K ♠9 ♠Q ♠4 ♣7,SB,,14.0,,,,,,0,True,False,10.16,Pair,0.0
18,Tobacco AI,2684,2,♥2 ♦6,♥2 ♦6 ♥K ♠9 ♠Q ♠4 ♣7,BB,call,160.0,,,,,fold,0,False,True,7.06,High Card,0.0
18,Out Bluffed,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
18,Im Not Kao Chin,2956,0,♣4 ♦2,♣4 ♦2 ♥K ♠9 ♠Q ♠4 ♣7,,fold,0.0,,,,,fold,0,False,True,11.16,Pair,0.0
18,ヽ(=^･ω･^=)丿,6346,0,♥Q ♦8,♥Q ♦8 ♥K ♠9 ♠Q ♠4 ♣7,,call,160.0,,,,,call,0,False,False,19.112,Pair,334.0
19,SML,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
19,PCB,1000,1,♥K ♣4,♥K ♣4 ♣2 ♥10 ♦5 ♥4 ♦Q,,fold,0.0,,,,,fold,0,False,True,11.1664,Pair,0.0
19,Tobacco AI,2524,2,♥Q ♠9,♥Q ♠9 ♣2 ♥10 ♦5 ♥4 ♦Q,SB,fold,80.0,,,,,fold,0,False,True,19.0196,Pair,0.0
19,Out Bluffed,0,2,,,,,0.0,,,,,,0,False,False,,,0.0
19,Im Not Kao Chin,2956,0,♥J ♦2,♥J ♦2 ♣2 ♥10 ♦5 ♥4 ♦Q,BB,call,1064.0,,,,,bet,160,False,False,9.0896,Pair,2368.0
19,ヽ(=^･ω･^=)丿,6520,0,♠8 ♥7,♠8 ♥7 ♣2 ♥10 ♦5 ♥4 ♦Q,,bet,1064.0,,,,,fold,0,False,True,6.018,High Card,0.0
20,SML,0,2,,,,,0.0,,0.0,,,,0,False,False,,,0.0
20,PCB,1000,1,♣6 ♠6,♣6 ♠6 ♣2 ♠4 ♣3 ♠2 ♠7,,raise,640.0,call,320.0,,,allin,40,True,False,28.0016,Two Pair,0.0
20,Tobacco AI,2444,2,♣4 ♠3,♣4 ♠3 ♣2 ♠4 ♣3 ♠2 ♠7,,fold,0.0,fold,0.0,,,fold,0,False,True,24.0016,Two Pair,0.0
20,Out Bluffed,0,2,,,,,0.0,,0.0,,,,0,False,False,,,0.0
20,Im Not Kao Chin,4100,0,♥8 ♦K,♥8 ♦K ♣2 ♠4 ♣3 ♠2 ♠7,SB,call,640.0,bet,320.0,,,fold,0,False,True,9.1072,Pair,0.0
