game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,N,Nnf,hole,board,Nsim,prWin,prWinStd,pot_sum,bet_sum,pot,bet,cost_to_call,NMaxBet,action,amount,allIn,folded,rank,message,winMoney,cost,profit
2018-03-18 15:25:03,1,1,Deal,PCB,1000.0,0,1,6,6,♦J ♦4,,60000,0.18097685185184498,0.32894796741186044,0.0,30.0,0.0,0.0,20.0,1,call,20.0,False,True,6.0368,High Card,0.0,20.0,-20.0
2018-03-18 15:25:03,1,2,Deal,Tobacco AI,1000.0,0,2,6,6,♦3 ♦6,,60000,0.1574722222222225,0.3188279016530515,0.0,50.0,0.0,0.0,20.0,2,call,20.0,False,True,10.0608,Pair,0.0,60.0,-60.0
2018-03-18 15:25:03,1,3,Deal,Out Bluffed,1000.0,0,3,6,6,♥4 ♣2,,60000,0.10847129629630096,0.26740961286890463,0.0,70.0,0.0,0.0,20.0,3,fold,0.0,False,True,6.0114,High Card,0.0,0.0,0.0
2018-03-18 15:25:03,1,4,Deal,Im Not Kao Chin,1000.0,0,D,6,5,♣A ♠A,,60000,0.4952829365081563,0.3712541817869255,0.0,70.0,0.0,0.0,20.0,3,call,20.0,False,False,21.0608,Pair,440.0,140.0,300.0
2018-03-18 15:25:03,1,5,Deal,ヽ(=^･ω･^=)丿,990.0,0,SB,6,5,♦7 ♣J,,60000,0.1639738095238095,0.30285615617638667,0.0,90.0,0.0,10.0,10.0,4,call,10.0,False,True,14.0832,Pair,0.0,80.0,-80.0
2018-03-18 15:25:03,1,6,Deal,SML,980.0,0,BB,6,5,♠6 ♦Q,,60000,0.1620507936507931,0.29969578166856853,0.0,100.0,0.0,20.0,0.0,5,call,0.0,False,False,19.0112,Pair,0.0,140.0,-140.0
2018-03-18 15:25:03,1,7,Flop,ヽ(=^･ω･^=)丿,980.0,0,SB,6,5,♦7 ♣J,♦9 ♥3 ♠8,358,0.16061452513966482,0.3526225164657374,100.0,0.0,20.0,0.0,0.0,6,bet,20.0,False,True,14.0832,Pair,0.0,80.0,-80.0
2018-03-18 15:25:03,1,8,Flop,SML,980.0,0,BB,6,5,♠6 ♦Q,♦9 ♥3 ♠8,160,0.103125,0.29099438890638424,100.0,20.0,20.0,0.0,20.0,1,call,20.0,False,False,19.0112,Pair,0.0,140.0,-140.0
2018-03-18 15:25:03,1,9,Flop,PCB,980.0,0,1,6,5,♦J ♦4,♦9 ♥3 ♠8,413,0.08595641646489104,0.2770413873482901,100.0,40.0,20.0,0.0,20.0,2,fold,0.0,False,True,6.0368,High Card,0.0,20.0,-20.0
2018-03-18 15:25:03,1,10,Flop,Tobacco AI,980.0,0,2,6,4,♦3 ♦6,♦9 ♥3 ♠8,185,0.15945945945945947,0.3642537424612204,100.0,40.0,20.0,0.0,20.0,2,call,20.0,False,True,10.0608,Pair,0.0,60.0,-60.0
2018-03-18 15:25:03,1,11,Flop,Im Not Kao Chin,980.0,0,D,6,4,♣A ♠A,♦9 ♥3 ♠8,249,0.4578313253012048,0.49821862959362245,100.0,60.0,20.0,0.0,20.0,3,raise,40.0,False,False,21.0608,Pair,440.0,140.0,300.0
2018-03-18 15:25:03,1,12,Flop,ヽ(=^･ω･^=)丿,960.0,0,SB,6,4,♦7 ♣J,♦9 ♥3 ♠8,596,0.15911633109619688,0.3589030150854081,100.0,100.0,20.0,20.0,20.0,1,call,20.0,False,True,14.0832,Pair,0.0,80.0,-80.0
2018-03-18 15:25:03,1,13,Flop,SML,960.0,0,BB,6,4,♠6 ♦Q,♦9 ♥3 ♠8,104,0.07211538461538461,0.2539899796513902,100.0,120.0,20.0,20.0,20.0,2,call,20.0,False,False,19.0112,Pair,0.0,140.0,-140.0
2018-03-18 15:25:03,1,14,Flop,Tobacco AI,960.0,0,2,6,4,♦3 ♦6,♦9 ♥3 ♠8,333,0.16316316316316318,0.3645142087026016,100.0,140.0,20.0,20.0,20.0,3,call,20.0,False,True,10.0608,Pair,0.0,60.0,-60.0
2018-03-18 15:25:03,1,15,Turn,ヽ(=^･ω･^=)丿,940.0,0,SB,6,4,♦7 ♣J,♦9 ♥3 ♠8 ♠Q,432,0.062114197530864196,0.22323232312211416,260.0,0.0,60.0,0.0,0.0,6,bet,20.0,False,True,14.0832,Pair,0.0,80.0,-80.0
2018-03-18 15:25:03,1,16,Turn,SML,940.0,0,BB,6,4,♠6 ♦Q,♦9 ♥3 ♠8 ♠Q,175,0.3790476190476191,0.4748992016214391,260.0,20.0,60.0,0.0,20.0,1,call,20.0,False,False,19.0112,Pair,0.0,140.0,-140.0
2018-03-18 15:25:03,1,17,Turn,Tobacco AI,940.0,0,2,6,4,♦3 ♦6,♦9 ♥3 ♠8 ♠Q,181,0.04143646408839779,0.19580160383060058,260.0,40.0,60.0,0.0,20.0,2,fold,0.0,False,True,10.0608,Pair,0.0,60.0,-60.0
2018-03-18 15:25:03,1,18,Turn,Im Not Kao Chin,940.0,0,D,6,3,♣A ♠A,♦9 ♥3 ♠8 ♠Q,236,0.4364406779661017,0.49594375949556135,260.0,40.0,60.0,0.0,20.0,2,raise,40.0,False,False,21.0608,Pair,440.0,140.0,300.0
2018-03-18 15:25:03,1,19,Turn,ヽ(=^･ω･^=)丿,920.0,0,SB,6,3,♦7 ♣J,♦9 ♥3 ♠8 ♠Q,178,0.06273408239700375,0.2219891134522683,260.0,80.0,60.0,20.0,20.0,1,fold,0.0,False,True,14.0832,Pair,0.0,80.0,-80.0
2018-03-18 15:25:03,1,20,Turn,SML,920.0,0,BB,6,2,♠6 ♦Q,♦9 ♥3 ♠8 ♠Q,173,0.29865125240847784,0.4484521066859264,260.0,80.0,60.0,20.0,20.0,1,call,20.0,False,False,19.0112,Pair,0.0,140.0,-140.0
2018-03-18 15:25:03,1,21,River,SML,900.0,0,BB,6,2,♠6 ♦Q,♦9 ♥3 ♠8 ♠Q ♥7,169,0.26331360946745563,0.42504816558740754,360.0,0.0,100.0,0.0,0.0,6,bet,20.0,False,False,19.0112,Pair,0.0,140.0,-140.0
2018-03-18 15:25:03,1,22,River,Im Not Kao Chin,900.0,0,D,6,2,♣A ♠A,♦9 ♥3 ♠8 ♠Q ♥7,167,0.46706586826347307,0.4959045583483914,360.0,20.0,100.0,0.0,20.0,1,raise,40.0,False,False,21.0608,Pair,440.0,140.0,300.0
2018-03-18 15:25:03,1,23,River,SML,880.0,0,BB,6,2,♠6 ♦Q,♦9 ♥3 ♠8 ♠Q ♥7,101,0.31848184818481845,0.45301763535577605,360.0,60.0,100.0,20.0,20.0,1,call,20.0,False,False,19.0112,Pair,0.0,140.0,-140.0
