game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,N,Nnf,hole,board,Nsim,prWin,prWinStd,pot_sum,bet_sum,pot,bet,cost_to_call,NMaxBet,action,amount,allIn,folded,rank,message,winMoney,cost,profit
2018-03-23 23:06:32,1,1,Deal,basic_a,1000,0,1,9,9,♦2 ♠J,,60000,0.08394444444445344,0.2629747467154425,0,30,0,0,20,1,fold,0,False,True,8.141,High Card,0.0,0.0,0.0
2018-03-23 23:06:32,1,2,Deal,basic_b,1000,0,2,9,8,♠7 ♥J,,60000,0.10675370370371669,0.2925873150173135,0,30,0,0,20,1,call,20,False,True,8.1424,High Card,0.0,20.0,-20.0
2018-03-23 23:06:32,1,3,Deal,basic_c,1000,0,3,9,8,♥8 ♦9,,60000,0.1221462962963107,0.3118671534912701,0,50,0,0,20,2,raise,40,False,True,8.1248,High Card,0.0,40.0,-40.0
2018-03-23 23:06:32,1,4,Deal,cat4,1000,0,4,9,8,♥6 ♣K,,60000,0.11393333333334844,0.29978750021172584,0,90,0,0,40,1,call,40,False,True,20.2184,Pair,0.0,180.0,-180.0
2018-03-23 23:06:32,1,5,Deal,cat9,1000,0,5,9,8,♥2 ♣10,,60000,0.07997222222222948,0.258347073489771,0,130,0,0,40,2,fold,0,False,True,17.3074,Pair,0.0,0.0,0.0
2018-03-23 23:06:32,1,6,Deal,cat5,1000,0,6,9,7,♣J ♣2,,60000,0.1236277777777897,0.31629012761078,0,130,0,0,40,2,fold,0,False,True,8.141,High Card,0.0,0.0,0.0
2018-03-23 23:06:32,1,7,Deal,tomas2,1000,0,D,9,6,♦J ♦Q,,60000,0.20001666666669024,0.38170841877854206,0,130,0,0,40,2,call,40,False,True,122.0,Straight,0.0,180.0,-180.0
2018-03-23 23:06:32,1,8,Deal,pot1,990,0,SB,9,6,♦5 ♠6,,60000,0.10348333333334288,0.29263495958022295,0,170,0,10,30,3,bet,170,False,False,8.1164,High Card,1240.0,800.0,440.0
2018-03-23 23:06:32,1,9,Deal,fold1,980,0,BB,9,6,♠Q ♣6,,60000,0.10402777777779068,0.2884654647823899,0,340,0,20,160,1,fold,0,False,True,8.1672,High Card,0.0,20.0,-20.0
2018-03-23 23:06:32,1,10,Deal,basic_b,980,0,2,9,5,♠7 ♥J,,60000,0.10675370370371669,0.2925873150173135,0,340,0,20,160,1,fold,0,False,True,8.1424,High Card,0.0,20.0,-20.0
2018-03-23 23:06:32,1,11,Deal,basic_c,960,0,3,9,4,♥8 ♦9,,60000,0.1221462962963107,0.3118671534912701,0,340,0,40,140,1,fold,0,False,True,8.1248,High Card,0.0,40.0,-40.0
2018-03-23 23:06:32,1,12,Deal,cat4,960,0,4,9,3,♥6 ♣K,,60000,0.11393333333334844,0.29978750021172584,0,340,0,40,140,1,call,140,False,True,20.2184,Pair,0.0,180.0,-180.0
2018-03-23 23:06:32,1,13,Deal,tomas2,960,0,D,9,3,♦J ♦Q,,60000,0.20001666666669024,0.38170841877854206,0,480,0,40,140,2,call,140,False,True,122.0,Straight,0.0,180.0,-180.0
2018-03-23 23:06:32,1,14,Flop,pot1,820,0,SB,9,3,♦5 ♠6,♥K ♥A ♠3,137,0.0072992700729927005,0.08512338532620875,620,0,180,0,0,9,bet,620,False,False,8.1164,High Card,1240.0,800.0,440.0
