round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,9,7,deal,False,♦J ♥Q,,20000,0.16463333333335262,0.3708492940385647,980,0,2980,0,20,20,0,20,20,7,0.24065743861125843,107.93465270531705,-20,33.692041405576184,-0.5186851227774831,bet,0,0.14722681045532227
1,1,9,6,flop,True,♦J ♥Q,♦3 ♠9 ♦2,385,0.07792207792207792,0.26068011776558575,960,0,2960,40,0,40,20,60,0,9,0.14318531232174952,99.32738408516174,0,25.819299942959844,-0.713629375356501,raise,0,1.2793529033660889
1,2,9,4,flop,False,♦J ♥Q,♦3 ♠9 ♦2,1171,0.060204953031596925,0.2337923907890053,940,0,2940,40,20,60,60,120,80,2,0.11811943896958527,80.24763851942626,0,10.871663381751162,-0.7637611220608295,bet,0,1.3065810203552246
1,3,9,4,turn,True,♦J ♥Q,♦3 ♠9 ♦2 ♠J,78,0.11538461538461539,0.3194855331891567,880,0,2880,120,0,120,20,140,0,9,0.2044067394747694,219.83324423630293,0,110.82031326385243,-0.5911865210504612,bet,0,1.2744841575622559
1,4,9,2,turn,False,♦J ♥Q,♦3 ♠9 ♦2 ♠J,400,0.25,0.42866070498705616,860,0,2860,120,20,140,620,760,640,1,0.3706555742780353,442.0952682494013,0,306.6389356950882,-0.2586888514439294,raise,0,1.2526719570159912
2,0,9,7,deal,False,♥Q ♥K,,20000,0.21381388888891315,0.40999696316815887,990,1,1990,0,10,10,10,20,20,6,0.29581328152254494,91.82019531840113,-10,34.37199222838174,-0.40837343695491013,bet,0,0.1267540454864502
2,1,9,7,deal,False,♥Q ♥K,,20000,0.21381388888891315,0.40999696316815887,970,1,1970,0,30,30,10,40,40,4,0.29581328152254494,90.89737928505036,0,69.86958601108714,-0.40837343695491013,bet,0,0.11059403419494629
2,2,9,7,deal,False,♥Q ♥K,,20000,0.21381388888891315,0.40999696316815887,950,1,1950,0,50,50,10,60,60,4,0.29581328152254494,89.97456325169959,0,111.28344542424342,-0.40837343695491013,raise,0,0.1094670295715332
2,3,9,5,flop,True,♥Q ♥K,♠10 ♣10 ♠K,84,0.4583333333333333,0.48103930143368695,880,1,1880,120,0,120,20,140,0,9,0.5797234183590135,353.87692024856176,0,414.79256376926014,0.15944683671802706,bet,0,1.2443289756774902
2,4,9,4,turn,True,♥Q ♥K,♠10 ♣10 ♠K ♦K,102,0.8235294117647058,0.2679539287983618,860,1,1860,140,0,140,20,160,0,9,0.9267030549555457,1622.514685610917,0,749.1635356131029,0.8534061099110914,raise,0,1.2615752220153809
2,5,9,4,river,True,♥Q ♥K,♠10 ♣10 ♠K ♦K ♣7,133,0.7969924812030075,0.26752551691213833,840,1,1840,160,0,160,20,180,0,9,0.918674367023797,2005.1814879862204,0,815.9936739916553,0.837348734047594,allin,0,1.2726781368255615
3,0,9,6,deal,False,♦5 ♥9,,20000,0.08851111111111681,0.28403678339432087,2550,1,3550,0,0,0,20,20,20,4,0.1438982838730094,72.56369836850756,0,-1.293223096508779,-0.7122034322539812,fold,0,0.1437239646911621
4,0,9,8,deal,False,♣J ♥5,,20000,0.09226666666667374,0.28940201949691824,2550,1,3550,0,0,0,20,20,20,5,0.14725305037108824,74.39750036390896,0,2.0879575556632375,-0.7054938992578235,raise,0,0.15667510032653809
4,1,9,4,flop,False,♣J ♥5,♣7 ♦J ♦4,622,0.2162379421221865,0.39693222735826533,2510,1,3510,40,0,40,20,60,20,2,0.3160445644759968,289.5262016604462,0,96.93648885611883,-0.36791087104800635,bet,0,1.2995877265930176
4,2,9,3,turn,False,♣J ♥5,♣7 ♦J ♦4 ♥J,237,0.6455696202531646,0.4440314358681109,2490,1,3490,60,0,60,640,700,640,1,0.7684105782304171,1704.1357080257617,0,1119.6602241476553,0.5368211564608343,allin,0,1.2720069885253906
5,0,9,7,deal,False,♣2 ♠8,,20000,0.06740833333333551,0.2507278403579416,2675,1,3675,0,0,0,20,20,20,3,0.11379298379955474,58.40849638011426,0,-7.482771782048978,-0.7724140324008906,fold,0,0.19840598106384277
6,0,9,6,deal,False,♥7 ♥8,,20000,0.15127500000001198,0.35831672354916444,2675,1,3675,0,0,0,20,20,20,1,0.21935517747435326,119.73034113229328,0,-4.645137576795271,-0.5612896450512934,fold,0,0.1483168601989746
7,0,9,7,deal,False,♥4 ♣J,,20000,0.09003888888889487,0.28623746675889256,2675,1,3675,0,0,0,20,20,20,1,0.14585519490687895,76.22521566655043,0,-9.790136356518474,-0.7082896101862421,fold,0,0.12765812873840332
8,0,9,8,deal,False,♦J ♣K,,20000,0.16690833333335325,0.3728940085295492,2675,1,3675,0,0,0,20,20,20,1,0.24148713503926314,133.6359121521276,0,-3.0959005472515813,-0.5170257299214738,fold,0,0.12901711463928223
9,0,9,9,deal,False,♣8 ♥7,,20000,0.1158388888888976,0.3200316245465176,2675,1,3675,0,0,0,20,20,20,1,0.18144537192093374,96.80306428645548,0,-7.298823965534638,-0.6371092561581325,fold,0,0.1296229362487793
10,0,9,6,deal,False,♦5 ♠5,,20000,0.13843055555556544,0.34535132379092304,2635,1,3635,0,40,40,0,40,40,6,0.21095433355165932,113.30818724666933,-40,50.62904005239824,-0.5780913328966814,bet,0,0.13003993034362793
10,1,9,6,flop,False,♦5 ♠5,♣2 ♣6 ♣A,425,0.02196078431372549,0.14415734636174538,2595,1,3595,80,0,80,40,120,40,1,0.05760048127588041,46.312487464860865,0,-5.439711234471751,-0.8847990374482392,fold,0,1.2722811698913574
11,0,9,6,deal,False,♠3 ♦3,,20000,0.1287500000000069,0.33492303220293035,2575,1,3575,0,20,20,20,40,40,5,0.20075845192363695,105.39921277977948,-20,32.197197500145606,-0.5984830961527261,raise,0,0.2214949131011963
11,1,9,6,flop,True,♠3 ♦3,♦7 ♦5 ♣7,141,0.0851063829787234,0.27903993720434045,2515,1,3515,80,0,80,40,120,0,9,0.15343323535288472,127.13541549583381,0,45.922611797615446,-0.6931335292942306,bet,0,1.261124849319458
11,2,9,5,turn,True,♠3 ♦3,♦7 ♦5 ♣7 ♣6,140,0.04285714285714286,0.20253495541082606,2475,1,3475,120,0,120,40,160,0,9,0.09350666386902856,113.87743593945441,0,31.065064540461705,-0.8129866722619429,bet,0,1.2832610607147217
11,3,9,3,river,True,♠3 ♦3,♦7 ♦5 ♣7 ♣6 ♥5,311,0.0,0.0,2435,1,3435,160,0,160,40,200,0,9,0.0,-0.0,0,-40.0,-1.0,fold,0,1.394474983215332
12,0,9,8,deal,False,♦7 ♥A,,20000,0.12778055555557047,0.3338453012661407,2435,1,3435,0,0,0,40,40,40,6,0.20122652183412149,101.5364323129295,0,28.417017423601308,-0.597546956331757,bet,0,0.1592731475830078
12,1,9,6,flop,False,♦7 ♥A,♦3 ♣A ♦K,780,0.24807692307692308,0.41409016016986794,2395,1,3395,40,0,40,40,80,40,5,0.3547025688658345,322.9325082550165,0,172.8215413195007,-0.290594862268331,bet,0,1.301283836364746
12,2,9,4,turn,False,♦7 ♥A,♦3 ♣A ♦K ♣8,506,0.2658102766798419,0.4283248257612767,2355,1,3355,80,0,80,40,120,40,3,0.37813218770600093,531.9961485624023,0,247.38046265656072,-0.24373562458799813,bet,0,1.2727620601654053
12,3,9,4,river,False,♦7 ♥A,♦3 ♣A ♦K ♣8 ♦A,356,0.4311797752808989,0.462236576953952,2315,1,3315,120,0,120,40,160,40,3,0.5778348006728646,1241.525744842795,0,491.6080166190354,0.15566960134572927,bet,0,1.2584261894226074
13,0,9,7,deal,False,♣J ♥9,,20000,0.1372527777777916,0.34411401129577934,3155,1,4155,0,0,0,40,40,40,4,0.214678430319342,132.10347381544554,0,15.81639188302892,-0.570643139361316,bet,0,0.1260371208190918
